Date,open,high,low,close,volume,dividends,stock splits,capital gains,5_day_MA,20_day_MA,60_day_MA
1994-11-16 00:00:00-05:00,27.521646448737226,27.56762313842773,27.42969306935621,27.567623138427734,106900,0.0,0.0,0.0,27.466484832763673,27.494073963165285,27.44579642613729
1994-11-17 00:00:00-05:00,27.586033233786047,27.586033233786047,27.273391523803138,27.38373565673828,104700,0.0,0.0,0.0,27.460966873168946,27.48763761520386,27.44261465072632
1994-11-18 00:00:00-05:00,27.39292533620541,27.438902048753587,27.22740917103196,27.346948623657227,269300,0.0,0.0,0.0,27.468323516845704,27.484878635406496,27.4400385538737
1994-11-21 00:00:00-05:00,27.328556459882986,27.411314537991647,27.071086883544922,27.071086883544922,283100,0.0,0.0,0.0,27.369016265869142,27.479820919036865,27.426314322153726
1994-11-22 00:00:00-05:00,26.969940992858675,27.071089765760632,26.48258781433105,26.482587814331055,483600,0.0,0.0,0.0,27.170396423339845,27.443959140777586,27.403086598714193
1994-11-23 00:00:00-05:00,26.5009744615186,26.638904585364116,26.25270023859667,26.629709243774414,601600,0.0,0.0,0.0,26.98281364440918,27.4103964805603,27.381092262268066
1994-11-25 00:00:00-05:00,26.64809593515298,26.79522137854927,26.64809593515298,26.758440017700195,77300,0.0,0.0,0.0,26.857754516601563,27.3749942779541,27.362462075551353
1994-11-28 00:00:00-05:00,26.749248312794503,26.887178434723662,26.684880922560897,26.87798309326172,79900,0.0,0.0,0.0,26.763961410522462,27.316603565216063,27.34734738667806
1994-11-29 00:00:00-05:00,26.86880302429199,26.923975104424006,26.776849557405296,26.868803024291992,105500,0.0,0.0,0.0,26.723504638671876,27.26281099319458,27.33406016031901
1994-11-30 00:00:00-05:00,27.006714103154895,27.043495463867398,26.832002639770508,26.832002639770508,218800,0.0,0.0,0.0,26.793387603759765,27.22281141281128,27.320006974538167
1994-12-01 00:00:00-05:00,26.85960252378258,26.85960252378258,26.510179416660453,26.565351486206055,439000,0.0,0.0,0.0,26.780516052246092,27.177294635772704,27.30196698506673
1994-12-02 00:00:00-05:00,26.510182729964395,26.813629150390625,26.510182729964395,26.813629150390625,318500,0.0,0.0,0.0,26.79155387878418,27.136835765838622,27.28577973047892
1994-12-05 00:00:00-05:00,26.868791625286544,26.960745053162267,26.776838197410818,26.841205596923828,139200,0.0,0.0,0.0,26.784198379516603,27.115685749053956,27.2749267578125
1994-12-06 00:00:00-05:00,26.740068189496252,26.86880304322835,26.6940914560205,26.859607696533203,249900,0.0,0.0,0.0,26.782359313964843,27.091318702697755,27.265751584370932
1994-12-07 00:00:00-05:00,26.69409185409546,26.77684997558594,26.638919773101808,26.666505813598633,531900,0.0,0.0,0.0,26.74925994873047,27.04672155380249,27.251986948649087
1994-12-08 00:00:00-05:00,26.77682731012116,26.813608666316384,26.335451035778505,26.409013748168945,261500,0.0,0.0,0.0,26.71799240112305,26.986951732635497,27.233473841349284
1994-12-09 00:00:00-05:00,26.409021224737415,26.528560666214293,26.298677124912608,26.510169982910156,235900,0.0,0.0,0.0,26.657300567626955,26.94189395904541,27.21085834503174
1994-12-12 00:00:00-05:00,26.455001453134127,26.684885025024414,26.455001453134127,26.684885025024414,151100,0.0,0.0,0.0,26.62603645324707,26.91062994003296,27.19446013768514
1994-12-13 00:00:00-05:00,26.666494173730232,26.79522897318962,26.666494173730232,26.786033630371094,70900,0.0,0.0,0.0,26.611321640014648,26.871550464630126,27.179287751515705
1994-12-14 00:00:00-05:00,26.749242559808202,27.043493423305577,26.749242559808202,26.923954010009766,203300,0.0,0.0,0.0,26.662811279296875,26.843963813781738,27.175149631500243
1994-12-15 00:00:00-05:00,26.960744783104705,27.08947958084122,26.960744783104705,27.00672149658203,130100,0.0,0.0,0.0,26.78235282897949,26.815918731689454,27.17239096959432
1994-12-16 00:00:00-05:00,27.09229995318449,27.194255238673726,27.064493966232885,27.138643264770508,266100,0.363,0.0,0.0,26.908047485351563,26.803664112091063,27.172903792063394
1994-12-19 00:00:00-05:00,27.13863032446389,27.194242271850086,27.055212403384594,27.175704956054688,1120200,0.0,0.0,0.0,27.006211471557616,26.795101928710938,27.175566800435384
1994-12-20 00:00:00-05:00,27.203520534383568,27.222057856723865,27.092296600341793,27.092296600341797,675600,0.0,0.0,0.0,27.067464065551757,26.796162414550782,27.17454090118408
1994-12-21 00:00:00-05:00,27.110837921550647,27.44450977289281,27.110837921550647,27.379629135131836,544500,0.0,0.0,0.0,27.15859909057617,26.84101448059082,27.17861051559448
1994-12-22 00:00:00-05:00,27.379619639838694,27.407425617807387,27.268395727963927,27.296201705932617,222000,0.0,0.0,0.0,27.21649513244629,26.87433910369873,27.177764733632404
1994-12-23 00:00:00-05:00,27.277665642902676,27.388889559897184,27.277665642902676,27.32400894165039,125800,0.0,0.0,0.0,27.253568267822267,26.90261754989624,27.179681269327798
1994-12-27 00:00:00-05:00,27.416693343807328,27.527917251895797,27.398156025792584,27.472305297851562,95200,0.0,0.0,0.0,27.31288833618164,26.93233366012573,27.184682337443032
1994-12-28 00:00:00-05:00,27.500108780962766,27.500108780962766,27.268392326792203,27.33327293395996,358200,0.0,0.0,0.0,27.361083602905275,26.95555715560913,27.188438987731935
1994-12-29 00:00:00-05:00,27.435216900454826,27.435216900454826,27.323993048155685,27.35179901123047,220100,0.0,0.0,0.0,27.355517578125,26.98154697418213,27.199247709910075
1994-12-30 00:00:00-05:00,27.40742940667235,27.435235388485,27.027414321899414,27.027414321899414,2209500,0.0,0.0,0.0,27.301760101318358,27.004650115966797,27.204496892293296
1995-01-03 00:00:00-05:00,27.110816529179594,27.194234426192455,27.101547873955944,27.15715980529785,324300,0.0,0.0,0.0,27.268390274047853,27.021826648712157,27.21328773498535
1995-01-04 00:00:00-05:00,27.27765189240808,27.28692054748535,27.13862206624902,27.28692054748535,351800,0.0,0.0,0.0,27.23131332397461,27.044112396240234,27.22224852244059
1995-01-05 00:00:00-05:00,27.305457857639894,27.35180113302625,27.259114582253538,27.28692054748535,89800,0.0,0.0,0.0,27.222042846679688,27.06547803878784,27.226458835601807
1995-01-06 00:00:00-05:00,27.342545205469975,27.43523179938682,27.231321292769756,27.314739227294922,448400,0.0,0.0,0.0,27.21463088989258,27.097889709472657,27.22438923517863
1995-01-09 00:00:00-05:00,27.305466109453622,27.342540740966797,27.286928793697033,27.342540740966797,36800,0.0,0.0,0.0,27.277656173706056,27.14456605911255,27.222170130411783
1995-01-10 00:00:00-05:00,27.407434069500752,27.518658015673903,27.37035942077637,27.370359420776367,229800,0.0,0.0,0.0,27.32029609680176,27.18757553100586,27.21888240178426
1995-01-11 00:00:00-05:00,27.463038590071363,27.463038590071363,27.175710140428365,27.38888931274414,222400,0.0,0.0,0.0,27.340689849853515,27.222775745391846,27.213910897572834
1995-01-12 00:00:00-05:00,27.361093910847043,27.416705890340634,27.30548193135345,27.398168563842773,40300,0.0,0.0,0.0,27.362939453125,27.25338249206543,27.210013802846273
1995-01-13 00:00:00-05:00,27.546456350047865,27.72256088256836,27.5093817116225,27.72256088256836,170600,0.0,0.0,0.0,27.444503784179688,27.29331283569336,27.21259609858195
1995-01-16 00:00:00-05:00,27.71327697307654,27.89865006319745,27.71327697307654,27.889381408691406,105100,0.0,0.0,0.0,27.55387191772461,27.33744583129883,27.21581284205119
1995-01-17 00:00:00-05:00,27.833770539039786,27.917188432763183,27.796695919607167,27.898651123046875,89500,0.0,0.0,0.0,27.659530258178712,27.375446224212645,27.22224931716919
1995-01-18 00:00:00-05:00,27.88013543755976,27.926478747795063,27.80598614118327,27.870866775512695,84500,0.0,0.0,0.0,27.755925750732423,27.410204315185545,27.230061626434328
1995-01-19 00:00:00-05:00,27.778169871173976,27.805975847020996,27.694751943632912,27.713289260864258,139100,0.0,0.0,0.0,27.818949890136718,27.44125394821167,27.239079093933107
1995-01-20 00:00:00-05:00,27.676212545127907,27.68548120304657,27.55571999218529,27.611331939697266,78700,0.0,0.0,0.0,27.7967041015625,27.45283908843994,27.245937569936117
1995-01-23 00:00:00-05:00,27.425962530465487,27.694753646850582,27.4074252120941,27.694753646850586,53700,0.0,0.0,0.0,27.757778549194335,27.47276668548584,27.252500756581625
1995-01-24 00:00:00-05:00,27.685477776323413,27.731821060180668,27.666940462780513,27.731821060180664,32400,0.0,0.0,0.0,27.724412536621095,27.493157291412352,27.25692303975423
1995-01-25 00:00:00-05:00,27.592799604415895,27.907934030532836,27.592799604415895,27.805978775024414,15700,0.0,0.0,0.0,27.71143493652344,27.509840965270996,27.252926063537597
1995-01-26 00:00:00-05:00,27.78745032738258,27.87086829034003,27.73183835207761,27.83379364013672,9800,0.0,0.0,0.0,27.73553581237793,27.534867000579833,27.251078383127847
1995-01-27 00:00:00-05:00,28.0191508601554,28.0191508601554,27.833777715199027,27.94500160217285,91200,0.0,0.0,0.0,27.802269744873048,27.564527130126955,27.256295172373452
1995-01-30 00:00:00-05:00,27.889383531426844,27.907920841849858,27.787428324100258,27.82450294494629,26600,0.0,0.0,0.0,27.828219604492187,27.604381561279297,27.262108771006265
1995-01-31 00:00:00-05:00,27.88013707839976,27.982092366917843,27.833793765436994,27.935749053955078,127500,0.0,0.0,0.0,27.86900520324707,27.643311023712158,27.26732447942098
1995-02-01 00:00:00-05:00,27.97281882978934,28.074774100540726,27.88013222001535,27.926475524902344,380200,0.0,0.0,0.0,27.893104553222656,27.67528877258301,27.278362305959067
1995-02-02 00:00:00-05:00,27.917202961165614,28.09330749511719,27.917202961165614,28.093307495117188,131700,0.0,0.0,0.0,27.94500732421875,27.7156081199646,27.2908016204834
1995-02-03 00:00:00-05:00,28.269417284367993,28.53820846510461,28.22307397734444,28.491865158081055,405100,0.0,0.0,0.0,28.054380035400392,27.774464416503907,27.306358559926352
1995-02-06 00:00:00-05:00,28.482589237273686,28.695768395248724,28.454783260146506,28.612350463867188,405400,0.0,0.0,0.0,28.21194953918457,27.837954902648924,27.32315756479899
1995-02-07 00:00:00-05:00,28.65868271797153,28.65868271797153,28.5567275077847,28.6494140625,702900,0.0,0.0,0.0,28.354682540893556,27.901907634735107,27.343792374928793
1995-02-08 00:00:00-05:00,28.61233944061388,28.751369272686834,28.59380212967082,28.6494140625,521500,0.0,0.0,0.0,28.499270248413087,27.9649338722229,27.36611318588257
1995-02-09 00:00:00-05:00,28.60307078514235,28.6494140625,28.54745885231317,28.6494140625,390700,0.0,0.0,0.0,28.61049156188965,28.027496147155762,27.384143034617107
1995-02-10 00:00:00-05:00,28.612339860364578,28.68648910522461,28.528921959897044,28.68648910522461,148300,0.0,0.0,0.0,28.649416351318358,28.075692558288573,27.404323069254556
1995-02-13 00:00:00-05:00,28.667956662732504,28.75137457736703,28.667956662732504,28.695762634277344,79700,0.0,0.0,0.0,28.66609878540039,28.11601161956787,27.423125394185384
1995-02-14 00:00:00-05:00,28.788461087134575,28.788461087134575,28.621625189012093,28.73284912109375,170200,0.0,0.0,0.0,28.68278579711914,28.157721519470215,27.44561061859131
1995-02-15 00:00:00-05:00,28.732825197544777,28.92746691662492,28.705019237676186,28.890392303466797,431500,0.0,0.0,0.0,28.7309814453125,28.20869779586792,27.47133467992147
1995-02-16 00:00:00-05:00,28.85334014892578,28.881146130437756,28.769922204389857,28.85334014892578,99300,0.0,0.0,0.0,28.771766662597656,28.265700340270996,27.50103890101115
1995-02-17 00:00:00-05:00,28.825521484493095,28.84405879734486,28.732834920234275,28.742103576660156,49100,0.0,0.0,0.0,28.782889556884765,28.32223892211914,27.538697497049967
1995-02-21 00:00:00-05:00,28.742117782100554,28.788461087134575,28.723580460086943,28.73284912109375,168000,0.0,0.0,0.0,28.790306854248048,28.3741436958313,27.573749828338624
1995-02-22 00:00:00-05:00,28.760665910044732,28.946039199829098,28.742128581066293,28.9460391998291,386400,0.0,0.0,0.0,28.832944869995117,28.434854602813722,27.61020981470744
1995-02-23 00:00:00-05:00,29.057251230225233,29.159206497699707,28.98310194478925,28.99237060546875,402800,0.0,0.0,0.0,28.853340530395506,28.494174194335937,27.645449606577554
1995-02-24 00:00:00-05:00,29.029426998021652,29.07577027228414,28.95527775920167,29.06650161743164,307600,0.0,0.0,0.0,28.89597282409668,28.555809593200685,27.682077916463218
1995-02-27 00:00:00-05:00,28.9830954431223,29.06651337052495,28.788453612516104,28.834796905517578,280900,0.0,0.0,0.0,28.914511489868165,28.60029935836792,27.715457820892333
1995-02-28 00:00:00-05:00,28.80697655183782,29.075767517089844,28.80697655183782,29.075767517089844,493500,0.0,0.0,0.0,28.983095169067383,28.6628625869751,27.757298088073732
1995-03-01 00:00:00-05:00,29.047959409388817,29.08503402254694,28.862586343598206,28.890392303466797,242600,0.0,0.0,0.0,28.971965789794922,28.710594749450685,27.791910807291668
1995-03-02 00:00:00-05:00,28.881146930571134,28.927490234375,28.79772898372417,28.927490234375,488600,0.0,0.0,0.0,28.958989715576173,28.760645484924318,27.826682217915852
1995-03-03 00:00:00-05:00,28.834797074136482,28.936752319335938,28.76064780490052,28.936752319335938,290000,0.0,0.0,0.0,28.93303985595703,28.802817726135252,27.861301294962566
1995-03-06 00:00:00-05:00,28.74212962320306,28.955308914184574,28.705054963901926,28.95530891418457,85700,0.0,0.0,0.0,28.95714225769043,28.82598991394043,27.899448013305665
1995-03-07 00:00:00-05:00,28.853341714182204,28.918222341229836,28.603087866998486,28.73284912109375,180900,0.0,0.0,0.0,28.88855857849121,28.83201484680176,27.93817860285441
1995-03-08 00:00:00-05:00,28.779197033767993,28.84407767120322,28.67724174636978,28.807003021240234,155900,0.0,0.0,0.0,28.871880722045898,28.83989429473877,27.976459153493245
1995-03-09 00:00:00-05:00,28.797725677490234,28.825531656580186,28.72357639991704,28.797725677490234,63500,0.0,0.0,0.0,28.845927810668947,28.847309875488282,28.011673164367675
1995-03-10 00:00:00-05:00,28.825532475842625,29.298234133806602,28.788457836002312,29.224084854125977,192100,0.0,0.0,0.0,28.903394317626955,28.87604341506958,28.052307351430258
1995-03-13 00:00:00-05:00,29.205534830244762,29.298221389528305,29.168460206531343,29.196266174316406,261300,0.0,0.0,0.0,28.95158576965332,28.90153226852417,28.090179220835367
1995-03-14 00:00:00-05:00,29.279683627956043,29.44651943210394,29.279683627956043,29.40944480895996,223300,0.0,0.0,0.0,29.08690490722656,28.937216377258302,28.130224609375
1995-03-15 00:00:00-05:00,29.363114256116543,29.40945755513188,29.24262167867667,29.353845596313477,278500,0.0,0.0,0.0,29.196273422241212,28.968266201019286,28.16714464823405
1995-03-16 00:00:00-05:00,29.326031102373847,29.548478873061892,29.326031102373847,29.52994155883789,20400,0.0,0.0,0.0,29.34271659851074,29.000243663787842,28.206381924947102
1995-03-17 00:00:00-05:00,29.484779343478767,29.596605308119013,29.46614168270539,29.559329986572266,89900,0.268,0.0,0.0,29.409765625,29.035543155670165,28.247499148050945
1995-03-20 00:00:00-05:00,29.596605308119013,29.596605308119013,29.503417004252142,29.559329986572266,91700,0.0,0.0,0.0,29.48237838745117,29.07640447616577,28.28382749557495
1995-03-21 00:00:00-05:00,29.559314703670072,29.74569121504252,29.438169971277983,29.484764099121094,104400,0.0,0.0,0.0,29.4974422454834,29.114000225067137,28.320303535461427
1995-03-22 00:00:00-05:00,29.540676584294967,29.540676584294967,29.419531853823095,29.512720108032227,74900,0.0,0.0,0.0,29.529217147827147,29.142334270477296,28.356782054901124
1995-03-23 00:00:00-05:00,29.475451475741096,29.615233888683278,29.438176165623183,29.53136444091797,220500,0.0,0.0,0.0,29.529501724243165,29.169283962249757,28.391099707285562
1995-03-24 00:00:00-05:00,29.624558894472532,29.95071792602539,29.624558894472532,29.95071792602539,134000,0.0,0.0,0.0,29.60777931213379,29.213494777679443,28.434723790486654
1995-03-27 00:00:00-05:00,29.99730873226122,30.071859359741214,29.92275810478123,30.07185935974121,132100,0.0,0.0,0.0,29.710285186767578,29.275347900390624,28.4800581296285
1995-03-28 00:00:00-05:00,29.99730873226122,30.071859359741214,29.960033418521228,30.07185935974121,121900,0.0,0.0,0.0,29.827704238891602,29.325152492523195,28.530798880259194
1995-03-29 00:00:00-05:00,30.043887148417824,30.351408325805473,29.894785971502596,30.062524795532227,246100,0.0,0.0,0.0,29.9376651763916,29.383759117126466,28.579221630096434
1995-03-30 00:00:00-05:00,30.127782383320493,30.127782383320493,29.885492763163878,30.006637573242188,298400,0.0,0.0,0.0,30.032719802856445,29.437716484069824,28.62455024719238
1995-03-31 00:00:00-05:00,29.773660647300385,29.922761921277477,29.55000873633475,29.885486602783203,541300,0.0,0.0,0.0,30.019673538208007,29.485153198242188,28.667859681447347
1995-04-03 00:00:00-04:00,29.876171568874998,29.96004104614258,29.857533907259977,29.960041046142578,193300,0.0,0.0,0.0,29.99730987548828,29.535389804840086,28.711948045094807
1995-04-04 00:00:00-04:00,29.96935272216797,30.155729293823242,29.96935272216797,30.155729293823242,66900,0.0,0.0,0.0,30.014083862304688,29.606533813476563,28.75883452097575
1995-04-05 00:00:00-04:00,30.090497493743896,30.183685779571533,30.07185983657837,30.155729293823242,107200,0.0,0.0,0.0,30.03272476196289,29.67397012710571,28.8052573521932
1995-04-06 00:00:00-04:00,30.23027801748567,30.29550981345435,30.174365049512513,30.267553329467773,352500,0.0,0.0,0.0,30.084907913208006,29.74746150970459,28.853235085805256
1995-04-07 00:00:00-04:00,30.3327798622966,30.3327798622966,30.099809202831956,30.239591598510742,361400,0.0,0.0,0.0,30.155728912353517,29.798236846923828,28.900592136383057
1995-04-10 00:00:00-04:00,30.193002232035575,30.295509338378906,30.17436457633679,30.295509338378906,285400,0.0,0.0,0.0,30.22282257080078,29.853199005126953,28.943474610646565
1995-04-11 00:00:00-04:00,30.3700565956257,30.3793754224424,30.174361232474997,30.1929988861084,250300,0.0,0.0,0.0,30.23027648925781,29.892376708984376,28.98186823527018
1995-04-12 00:00:00-04:00,30.239596371282545,30.295509338378906,30.18368340418618,30.295509338378906,150900,0.0,0.0,0.0,30.258232498168944,29.939459896087648,29.021815872192384
1995-04-13 00:00:00-04:00,30.35144037192442,30.47258520607702,30.332802705131712,30.463266372680664,243400,0.0,0.0,0.0,30.297375106811522,29.986126136779784,29.065022532145182
1995-04-17 00:00:00-04:00,30.575054436316858,30.603010901817907,30.19298274113582,30.286170959472656,178900,0.0,0.0,0.0,30.306690979003907,30.022468185424806,29.107903893788656
1995-04-18 00:00:00-04:00,30.314123998125527,30.314123998125527,30.109109940960213,30.18366050720215,329500,0.0,0.0,0.0,30.284321212768553,30.0536847114563,29.150776036580403
1995-04-19 00:00:00-04:00,30.183685779571533,30.24891757965088,29.99730920791626,30.155729293823242,223000,0.0,0.0,0.0,30.276867294311522,30.087232971191405,29.191792297363282
1995-04-20 00:00:00-04:00,30.239593499385805,30.28618763420766,30.08117344099149,30.20231819152832,207900,0.0,0.0,0.0,30.258229064941407,30.12171287536621,29.23296724955241
1995-04-21 00:00:00-04:00,30.211650334218543,30.360751631364597,30.211650334218543,30.35143280029297,145000,0.0,0.0,0.0,30.23586235046387,30.16271629333496,29.275391483306883
1995-04-24 00:00:00-04:00,30.332795986818073,30.705549240112305,30.332795986818073,30.705549240112305,169000,0.0,0.0,0.0,30.3197380065918,30.200457859039307,29.32325407663981
1995-04-25 00:00:00-04:00,30.65894126311643,30.70553539877466,30.60302830032655,30.621665954589844,293200,0.0,0.0,0.0,30.407339096069336,30.22794818878174,29.367865149180094
1995-04-26 00:00:00-04:00,30.565752520609063,30.66825961747696,30.49120190470514,30.649621963500977,204400,0.0,0.0,0.0,30.506117630004884,30.256836318969725,29.414950466156007
1995-04-27 00:00:00-04:00,30.603041140064892,30.742823605686382,30.584403477982026,30.724185943603516,502200,0.0,0.0,0.0,30.61049118041992,30.28991937637329,29.461424414316813
1995-04-28 00:00:00-04:00,30.71485996073048,30.817367078317865,30.51916455442728,30.77077293395996,130800,0.0,0.0,0.0,30.69435920715332,30.32812614440918,29.50882937113444
1995-05-01 00:00:00-04:00,30.742800685652043,30.808032454309078,30.686887741088867,30.686887741088867,518700,0.0,0.0,0.0,30.690626907348634,30.368196201324462,29.552055708567302
1995-05-02 00:00:00-04:00,30.71484757856889,30.798717004602604,30.649615802764888,30.75212287902832,228400,0.0,0.0,0.0,30.71671829223633,30.40780029296875,29.58972667058309
1995-05-03 00:00:00-04:00,30.854655593010172,31.180814743041992,30.854655593010172,31.180814743041992,724700,0.0,0.0,0.0,30.822956848144532,30.45905456542969,29.632534408569335
1995-05-04 00:00:00-04:00,31.218079573800118,31.42309382771761,31.087615957670803,31.162166595458984,311400,0.0,0.0,0.0,30.910552978515625,30.509376430511473,29.674413617451986
1995-05-05 00:00:00-04:00,31.292622545664898,31.292622545664898,31.05965185964893,31.1248836517334,314900,0.0,0.0,0.0,30.98137512207031,30.552242946624755,29.715671443939208
1995-05-08 00:00:00-04:00,31.09693476476227,31.4510502939984,31.06897827561205,31.348543167114258,183100,0.0,0.0,0.0,31.113706207275392,30.60769052505493,29.760656929016115
1995-05-09 00:00:00-04:00,31.479005348820728,31.516280665989257,31.273991104393833,31.320585250854492,180600,0.0,0.0,0.0,31.227398681640626,30.65894432067871,29.804558531443277
1995-05-10 00:00:00-04:00,31.404441340362865,31.413760165686412,31.20874600856832,31.357847213745117,330300,0.0,0.0,0.0,31.26280517578125,30.717186737060548,29.84892660776774
1995-05-11 00:00:00-04:00,31.40444565610767,31.441720962524414,31.30193856346162,31.441720962524414,351700,0.0,0.0,0.0,31.318716049194336,30.774497318267823,29.894074471791587
1995-05-12 00:00:00-04:00,31.320579068920622,31.534912100335433,31.311260241467803,31.46036148071289,94600,0.0,0.0,0.0,31.385811614990235,30.824352073669434,29.936907291412354
1995-05-15 00:00:00-04:00,31.544244269717414,31.60947608947754,31.479012449957292,31.60947608947754,147200,0.0,0.0,0.0,31.43799819946289,30.89051733016968,29.982842890421548
1995-05-16 00:00:00-04:00,31.600144865657555,31.70265197079534,31.54423189921876,31.628101348876953,221600,0.0,0.0,0.0,31.499501419067382,30.962739372253417,30.03094285329183
1995-05-17 00:00:00-04:00,31.628110432617767,31.637429263033976,31.4790091459584,31.50696563720703,189200,0.0,0.0,0.0,31.529325103759767,31.03030118942261,30.077178128560384
1995-05-18 00:00:00-04:00,31.45104839879067,31.469686057101065,31.05033874511719,31.050338745117188,577800,0.0,0.0,0.0,31.45104866027832,31.07270221710205,30.11224978764852
1995-05-19 00:00:00-04:00,31.003741743182736,31.124886511040078,30.957147601699145,31.068973541259766,363900,0.0,0.0,0.0,31.372771072387696,31.108579254150392,30.14685983657837
1995-05-22 00:00:00-04:00,31.171481136185097,31.460364817865734,31.152843479302472,31.41377067565918,216000,0.0,0.0,0.0,31.333629989624022,31.143990325927735,30.185980987548827
1995-05-23 00:00:00-04:00,31.46967749733003,31.702648162841797,31.37648923112532,31.702648162841797,136800,0.0,0.0,0.0,31.348539352416992,31.19803943634033,30.233778508504233
1995-05-24 00:00:00-04:00,31.75856589822208,31.86107300646165,31.488319885590496,31.68401527404785,370800,0.0,0.0,0.0,31.383949279785156,31.249759101867674,30.27724930445353
1995-05-25 00:00:00-04:00,31.59083032061554,31.739931584665644,31.44172905656544,31.71197509765625,379900,0.0,0.0,0.0,31.516276550292968,31.299148559570312,30.32427568435669
1995-05-26 00:00:00-04:00,31.590832739749505,31.600151569466245,31.227398380796632,31.348543167114258,518600,0.0,0.0,0.0,31.572190475463866,31.328037071228028,30.36462656656901
1995-05-30 00:00:00-04:00,31.423085678059753,31.506955123819697,31.23670913192654,31.339216232299805,61500,0.0,0.0,0.0,31.557279586791992,31.360653495788576,30.404667631785074
1995-05-31 00:00:00-04:00,31.28331920936022,31.991550445556637,31.28331920936022,31.99155044555664,564500,0.0,0.0,0.0,31.61506004333496,31.42262487411499,30.455271657307943
1995-06-01 00:00:00-04:00,31.851757999892545,32.14996053236667,31.75856970849438,31.907670974731445,810100,0.0,0.0,0.0,31.65979118347168,31.458967685699463,30.50818535486857
1995-06-02 00:00:00-04:00,31.777195503317238,32.15926735540991,31.665369595387673,31.93561553955078,112900,0.0,0.0,0.0,31.704519271850586,31.497640132904053,30.560328896840414
1995-06-05 00:00:00-04:00,31.935617970203303,32.2338204140453,31.907661491093116,32.13131332397461,257200,0.0,0.0,0.0,31.861073303222657,31.547961616516112,30.615888690948488
1995-06-06 00:00:00-04:00,32.10335778608217,32.21518370580147,32.075401306152344,32.075401306152344,165800,0.0,0.0,0.0,32.008310317993164,31.584304523468017,30.66341063181559
1995-06-07 00:00:00-04:00,32.010178095269424,32.02881575354906,31.87039565817218,31.907670974731445,41900,0.0,0.0,0.0,31.991534423828124,31.613658809661864,30.70860071182251
1995-06-08 00:00:00-04:00,31.89834641628578,31.99153469094627,31.833114624023438,31.833114624023438,141100,0.0,0.0,0.0,31.976623153686525,31.637422180175783,30.748995208740233
1995-06-09 00:00:00-04:00,31.76789429724146,31.805169620558846,31.460372879873034,31.64674949645996,304900,0.0,0.0,0.0,31.91884994506836,31.64767360687256,30.787210273742676
1995-06-12 00:00:00-04:00,31.749248505755716,31.954262731504652,31.73061084886945,31.82379913330078,378500,0.0,0.0,0.0,31.857347106933595,31.665845489501955,30.825441233317058
1995-06-13 00:00:00-04:00,31.972910346189217,32.18724346713423,31.94495385215291,32.16860580444336,120000,0.0,0.0,0.0,31.875988006591797,31.693801975250246,30.868929163614908
1995-06-14 00:00:00-04:00,32.121987351406204,32.17790029718759,32.019480284140336,32.140625,389400,0.0,0.0,0.0,31.922578811645508,31.719428157806398,30.91195074717204
1995-06-15 00:00:00-04:00,32.18723392486572,32.345654010772705,32.13132095336914,32.28042221069336,274500,0.0,0.0,0.0,32.012040328979495,31.758100986480713,30.958545049031574
1995-06-16 00:00:00-04:00,32.216912211609774,32.37626266479492,32.216912211609774,32.37626266479492,325100,0.316,0.0,0.0,32.15794296264649,31.8243971824646,31.006270758310954
1995-06-19 00:00:00-04:00,32.46998446355602,32.76056457855897,32.451237359362274,32.741817474365234,134600,0.0,0.0,0.0,32.341546630859376,31.908039379119874,31.05977830886841
1995-06-20 00:00:00-04:00,32.64808189225662,32.76056451720841,32.629334788097985,32.65745544433594,287800,0.0,0.0,0.0,32.43931655883789,31.97022361755371,31.10489060084025
1995-06-21 00:00:00-04:00,32.76057769210088,32.788698359647746,32.63872146606445,32.63872146606445,158200,0.0,0.0,0.0,32.538935852050784,32.01702728271484,31.14767163594564
1995-06-22 00:00:00-04:00,32.779320321115506,33.088647621829494,32.779320321115506,33.06990051269531,297000,0.0,0.0,0.0,32.69683151245117,32.08632154464722,31.197638988494873
1995-06-23 00:00:00-04:00,32.99491797818003,33.01366509066763,32.901182415742014,33.00429153442383,315400,0.0,0.0,0.0,32.82243728637695,32.15093736648559,31.246668434143068
1995-06-26 00:00:00-04:00,32.91053789406887,32.96677920063805,32.6105842590332,32.6105842590332,132900,0.0,0.0,0.0,32.796190643310545,32.214039421081544,31.290067545572917
1995-06-27 00:00:00-04:00,32.60122041878063,32.81681215818027,32.5262319876851,32.544979095458984,127700,0.0,0.0,0.0,32.773695373535155,32.2743275642395,31.334392420450847
1995-06-28 00:00:00-04:00,32.544979185087975,32.84493291029616,32.44187009204766,32.71370315551758,212600,0.0,0.0,0.0,32.788691711425784,32.31043519973755,31.38028678894043
1995-06-29 00:00:00-04:00,32.71369675681183,32.79805872552567,32.43249019443236,32.65745544433594,89200,0.0,0.0,0.0,32.70620269775391,32.347924423217776,31.421982224782308
1995-06-30 00:00:00-04:00,32.723083468705056,32.835566138892524,32.57310657512176,32.63872146606445,714100,0.0,0.0,0.0,32.63308868408203,32.38307971954346,31.463365427652995
1995-07-03 00:00:00-04:00,32.676200932187584,32.760562896728516,32.676200932187584,32.760562896728516,9500,0.0,0.0,0.0,32.66308441162109,32.41454219818115,31.50491558710734
