,Date,Prob,Label,Symbol
12264,2024-04-30,0.42477423,1,EW
12265,2024-05-16,0.43878222,1,FOXA
12266,2024-04-05,0.42408422,-1,AME
12267,2024-05-03,0.45050636,-1,DPZ
12268,2024-05-07,0.52581066,1,CDW
12269,2024-04-09,0.5444575,-1,AMZN
12270,2024-04-05,0.42027098,-1,DOW
12271,2024-05-23,0.65665525,-1,DHR
12272,2024-05-16,0.46357372,-1,ABT
12273,2024-04-09,0.5207663,-1,BBY
12274,2024-04-25,0.48411652,1,MS
12275,2024-04-25,0.54694223,1,K
12276,2024-04-26,0.6708322,-1,ANSS
12277,2024-04-04,0.41057947,-1,L
12278,2024-04-08,0.46957207,-1,XOM
12279,2024-05-22,0.54415154,1,MAA
12280,2024-04-29,0.46163008,-1,BXP
12281,2024-05-14,0.3706775,1,REGN
12282,2024-05-10,0.61306286,-1,MCD
12283,2024-04-15,0.4244277,1,MO
12284,2024-03-28,0.51913726,1,ALGN
12285,2024-04-30,0.18751892,1,PG
12286,2024-04-29,0.4884969,-1,OXY
12287,2024-04-25,0.5129806,-1,KMX
12288,2024-05-14,0.14474905,-1,CI
12289,2024-05-15,0.7505363,-1,CCI
12290,2024-04-30,0.5990902,1,ICE
12291,2024-04-29,0.5199805,1,CFG
12292,2024-04-01,0.48380807,1,MLM
12293,2024-05-07,0.58310217,1,MO
12294,2024-05-15,0.35091838,-1,CAG
12295,2024-04-17,0.4241421,1,TFC
12296,2024-05-07,0.61150706,1,CMCSA
12297,2024-04-11,0.5213802,-1,FFIV
12298,2024-05-06,0.46881855,1,MTCH
12299,2024-04-05,0.48825192,-1,APTV
12300,2024-05-17,0.5695236,-1,BIO
12301,2024-04-19,0.5003983,1,WMB
12302,2024-04-24,0.46120477,-1,SYK
12303,2024-04-12,0.47647992,1,IRM
12304,2024-04-11,0.30896387,1,PNW
12305,2024-05-17,0.3758778,-1,RJF
12306,2024-04-10,0.41845766,-1,BRO
12307,2024-05-01,0.60020447,-1,LW
12308,2024-05-08,0.46158695,1,HWM
12309,2024-04-24,0.5580619,-1,IBM
12310,2024-04-26,0.33913484,1,MSI
12311,2024-05-01,0.47138295,1,OTIS
12312,2024-04-09,0.45616883,1,UAL
12313,2024-05-13,0.45166272,1,CPB
12314,2024-04-17,0.45561954,1,ZTS
12315,2024-05-22,0.5207621,1,HWM
12316,2024-04-11,0.5111824,-1,KKR
12317,2024-03-28,0.46317527,-1,IEX
12318,2024-04-12,0.51402897,1,BX
12319,2024-04-30,0.4994489,1,LOW
12320,2024-05-21,0.55186445,-1,ESS
12321,2024-05-15,0.8340644,-1,WTW
12322,2024-05-23,0.5535998,-1,HSY
12323,2024-04-25,0.48186573,1,DECK
12324,2024-04-16,0.49471343,-1,ROST
12325,2024-04-01,0.47243658,1,QCOM
12326,2024-04-19,0.45237213,-1,META
12327,2024-04-15,0.4670748,1,BG
12328,2024-04-05,0.48805946,-1,SYF
12329,2024-04-02,0.56875855,-1,TXN
12330,2024-05-03,0.50287783,-1,CAH
12331,2024-05-08,0.49628395,1,GRMN
12332,2024-03-28,0.58614504,1,DVN
12333,2024-04-16,0.32310858,1,EXC
12334,2024-04-23,0.33753258,-1,IVZ
12335,2024-04-01,0.45535132,1,PODD
12336,2024-04-12,0.4748907,1,FI
12337,2024-05-09,0.5018276,1,PTC
12338,2024-05-08,0.5186805,-1,CPRT
12339,2024-04-05,0.33848497,-1,A
12340,2024-04-11,0.30924332,1,K
12341,2024-04-30,0.42548335,-1,CF
12342,2024-04-16,0.7720679,1,UNP
12343,2024-04-24,0.50772095,1,DOC
12344,2024-05-10,0.41874546,-1,ED
12345,2024-03-28,0.47582638,-1,REGN
12346,2024-05-20,0.44159397,-1,CEG
12347,2024-04-11,0.44910088,-1,FDX
12348,2024-04-22,0.5228624,-1,ALL
12349,2024-05-09,0.43611303,-1,EOG
12350,2024-04-04,0.49571973,-1,DHI
12351,2024-05-21,0.6145113,-1,CMCSA
12352,2024-04-05,0.44391376,-1,STX
12353,2024-04-16,0.5595658,1,LEN
12354,2024-05-22,0.5447511,1,MTCH
12355,2024-04-29,0.43611336,1,AJG
12356,2024-05-06,0.32710606,1,FOX
12357,2024-04-02,0.40402433,-1,VLO
12358,2024-04-11,0.30918846,-1,NRG
12359,2024-05-23,0.40834033,-1,ALGN
12360,2024-04-08,0.48056686,-1,WAB
12361,2024-04-09,0.5395042,-1,VRSK
12362,2024-04-01,0.36912796,-1,AJG
12363,2024-05-14,0.5762017,-1,VZ
12364,2024-04-08,0.49229425,-1,CTRA
12365,2024-05-15,0.52741194,-1,INVH
12366,2024-04-15,0.42003495,-1,ADSK
12367,2024-04-24,0.27021578,1,HBAN
12368,2024-05-02,0.22270074,1,AIG
12369,2024-04-03,0.42854974,1,CVX
12370,2024-03-28,0.19929183,-1,USB
12371,2024-04-03,0.41467923,-1,CAG
12372,2024-05-02,0.5323218,1,EQIX
12373,2024-05-07,0.4459936,1,CMS
12374,2024-05-06,0.50208074,1,HAS
12375,2024-05-16,0.663053,-1,YUM
12376,2024-04-17,0.43691677,1,CHD
12377,2024-05-01,0.6154055,1,FDS
12378,2024-05-09,0.38065007,1,DUK
12379,2024-05-21,0.2551702,-1,XEL
12380,2024-04-15,0.52691174,-1,UBER
12381,2024-05-23,0.43181616,-1,BKNG
12382,2024-05-14,0.5212923,-1,CPT
12383,2024-05-07,0.3790619,1,MTD
12384,2024-04-19,0.16648406,1,UPS
12385,2024-04-12,0.29730108,-1,NTAP
12386,2024-05-16,0.7473757,-1,FAST
12387,2024-04-25,0.49222097,-1,DOW
12388,2024-04-12,0.46665466,1,IBM
12389,2024-04-22,0.46171457,1,CMG
12390,2024-04-22,0.5573684,-1,ZBH
12391,2024-05-13,0.51905745,-1,RF
12392,2024-04-11,0.5179068,-1,IQV
12393,2024-04-02,0.5213799,-1,MDLZ
12394,2024-05-17,0.48192605,-1,AMCR
12395,2024-04-23,0.395264,-1,SYK
12396,2024-05-09,0.6053811,1,RJF
12397,2024-05-10,0.394439,1,DTE
12398,2024-05-22,0.45867535,1,XOM
12399,2024-04-04,0.5873473,-1,WELL
12400,2024-05-17,0.39498568,1,GLW
12401,2024-04-19,0.4830617,1,IR
12402,2024-05-13,0.60975075,1,BX
12403,2024-04-19,0.50910115,1,ORCL
12404,2024-04-25,0.39197454,1,ACGL
12405,2024-05-03,0.1416822,1,KKR
12406,2024-05-17,0.16259252,-1,CARR
12407,2024-03-28,0.49760088,-1,HON
12408,2024-03-28,0.52506375,-1,HUBB
12409,2024-04-18,0.48248348,1,BSX
12410,2024-04-24,0.26828462,-1,PNC
12411,2024-04-17,0.45086944,1,MRO
12412,2024-05-06,0.44311076,1,META
12413,2024-05-09,0.6790593,1,AMP
12414,2024-04-23,0.6607493,-1,IBM
12415,2024-05-07,0.22541729,-1,NOC
12416,2024-04-30,0.37573093,1,PPL
12417,2024-05-20,0.5201655,-1,MSCI
12418,2024-05-17,0.13764055,-1,ELV
12419,2024-04-03,0.4096076,1,APH
12420,2024-05-02,0.5122667,1,A
12421,2024-04-08,0.49130842,-1,FAST
12422,2024-04-23,0.50789315,-1,ORCL
12423,2024-05-06,0.5249324,1,MU
12424,2024-04-12,0.1900315,-1,MAS
12425,2024-04-08,0.5105312,-1,JBL
12426,2024-04-16,0.36011463,1,BG
12427,2024-04-22,0.49018067,-1,TMO
12428,2024-04-18,0.41921774,-1,OTIS
12429,2024-04-26,0.46251258,-1,LIN
12430,2024-04-11,0.5444119,1,SCHW
12431,2024-04-16,0.47681358,-1,IP
12432,2024-05-21,0.53911257,-1,META
12433,2024-04-01,0.5869316,-1,MCD
12434,2024-05-10,0.44140872,-1,CMCSA
12435,2024-04-24,0.48939225,-1,DVN
12436,2024-04-10,0.41753718,-1,NOW
12437,2024-04-02,0.48239148,-1,ALLE
12438,2024-04-30,0.48320344,1,ESS
12439,2024-05-13,0.57536465,1,PSA
12440,2024-05-02,0.49660727,-1,DXCM
12441,2024-05-20,0.63402647,-1,SYY
12442,2024-04-12,0.3735404,-1,CDNS
12443,2024-04-10,0.5261421,1,MS
12444,2024-05-07,0.47354585,-1,L
12445,2024-04-23,0.50680035,-1,MCK
12446,2024-04-22,0.6187964,1,UDR
12447,2024-05-10,0.37497026,-1,ADM
12448,2024-05-01,0.48293182,1,IVZ
12449,2024-04-18,0.28417814,-1,CHRW
12450,2024-04-10,0.50883967,-1,NWS
12451,2024-04-22,0.51607996,-1,CTVA
12452,2024-04-01,0.5351406,1,FDS
12453,2024-04-11,0.5160059,-1,VLO
12454,2024-05-09,0.48042825,1,CMS
12455,2024-05-01,0.57051545,-1,EPAM
12456,2024-05-16,0.45554525,-1,MSI
12457,2024-04-12,0.50976974,-1,QCOM
12458,2024-05-16,0.4047477,-1,TSCO
12459,2024-04-05,0.5670449,-1,CEG
12460,2024-04-23,0.4016785,-1,DIS
12461,2024-05-03,0.3417199,-1,TFC
12462,2024-05-10,0.44675663,1,CTAS
12463,2024-04-26,0.601372,1,PRU
12464,2024-04-26,0.15292464,1,TDY
12465,2024-04-08,0.49976465,-1,CAH
12466,2024-04-18,0.55181855,1,AMZN
12467,2024-05-09,0.43815973,1,NEM
12468,2024-04-26,0.40617773,1,DLTR
12469,2024-04-25,0.43856472,-1,ETSY
12470,2024-04-17,0.3933525,1,IPG
12471,2024-04-10,0.6523172,-1,ES
12472,2024-05-07,0.48596343,1,SPGI
12473,2024-04-30,0.6144157,1,WY
12474,2024-05-22,0.49832025,-1,SNPS
12475,2024-05-23,0.52021074,-1,ADSK
12476,2024-04-22,0.17880116,-1,BAX
12477,2024-04-16,0.38826594,-1,LVS
12478,2024-04-04,0.49288863,-1,EOG
12479,2024-04-09,0.4629151,-1,FANG
12480,2024-04-26,0.5498958,1,MCO
12481,2024-03-28,0.38088295,-1,RMD
12482,2024-05-17,0.6176528,1,J
12483,2024-04-17,0.6562826,1,AAPL
12484,2024-04-11,0.50263685,-1,ADSK
12485,2024-04-02,0.35095486,-1,KMX
12486,2024-04-24,0.4433083,-1,CZR
12487,2024-04-19,0.45189834,1,TSCO
12488,2024-04-11,0.38801372,-1,JBL
12489,2024-05-10,0.47285932,1,BLDR
12490,2024-05-20,0.513132,-1,CLX
12491,2024-04-02,0.32629368,-1,BAX
12492,2024-04-19,0.5325118,1,CBOE
12493,2024-04-18,0.5584872,-1,PFE
12494,2024-04-03,0.5422203,-1,LEN
12495,2024-05-14,0.42971307,1,MCK
12496,2024-05-02,0.48526305,1,BEN
12497,2024-04-11,0.5021864,-1,GM
12498,2024-04-15,0.47609583,1,TFC
12499,2024-05-10,0.47573808,1,FFIV
12500,2024-04-04,0.3388219,-1,TSN
12501,2024-05-21,0.61406595,-1,REGN
12502,2024-05-15,0.43611154,1,ANSS
12503,2024-05-15,0.39069462,-1,CE
12504,2024-04-16,0.51082397,1,VST
12505,2024-04-08,0.33528623,-1,BBWI
12506,2024-04-02,0.6039852,-1,REGN
12507,2024-04-01,0.6697385,1,AWK
12508,2024-04-26,0.5554775,-1,CPAY
12509,2024-04-26,0.5788778,1,PGR
12510,2024-05-06,0.2986825,1,BAC
12511,2024-04-05,0.44004232,-1,BIIB
12512,2024-04-22,0.47068512,-1,NWS
12513,2024-05-22,0.59801495,1,CVX
12514,2024-04-15,0.55714244,1,GPN
12515,2024-04-22,0.5737656,1,PODD
12516,2024-05-03,0.48559663,-1,MKC
12517,2024-04-22,0.45058703,1,QCOM
12518,2024-04-11,0.7943131,-1,TYL
12519,2024-05-14,0.41592982,-1,AEP
12520,2024-04-01,0.55663985,1,WELL
12521,2024-05-15,0.4389277,-1,ABBV
12522,2024-04-17,0.4650669,1,CDW
12523,2024-05-09,0.5944059,1,ANET
12524,2024-05-16,0.3734537,-1,WELL
12525,2024-05-20,0.37012914,-1,AOS
12526,2024-04-18,0.30794322,-1,MMM
12527,2024-05-16,0.648173,-1,TXT
12528,2024-05-02,0.2914409,1,SNPS
12529,2024-05-14,0.4974805,1,VLO
12530,2024-04-03,0.47357523,-1,CB
12531,2024-04-30,0.5155756,1,TDG
12532,2024-05-21,0.570987,-1,BR
12533,2024-05-01,0.56356657,1,HII
12534,2024-05-14,0.46493703,1,CINF
12535,2024-05-07,0.49926227,1,FIS
12536,2024-04-17,0.31042966,1,PNW
12537,2024-05-01,0.45175695,-1,UBER
12538,2024-04-25,0.39996126,-1,KHC
12539,2024-04-12,0.5148226,1,MO
12540,2024-05-22,0.4865522,1,AWK
12541,2024-04-29,0.5110321,1,LHX
12542,2024-04-24,0.41666803,1,AWK
12543,2024-04-12,0.45723987,1,KO
12544,2024-05-17,0.5483205,-1,WM
12545,2024-04-23,0.42056277,1,FE
12546,2024-05-13,0.63388604,-1,ADM
12547,2024-04-10,0.51642305,-1,PTC
12548,2024-05-23,0.39199996,-1,GWW
12549,2024-04-01,0.49367523,-1,LMT
12550,2024-04-04,0.42614293,-1,DRI
12551,2024-04-01,0.5306759,-1,HUBB
12552,2024-04-17,0.27756518,-1,DOW
12553,2024-03-28,0.20991172,-1,WRB
12554,2024-04-25,0.6259728,-1,MLM
12555,2024-05-08,0.53637785,1,MDT
12556,2024-04-26,0.55117786,1,STX
12557,2024-05-10,0.53700644,1,ROP
12558,2024-05-21,0.59373343,-1,KKR
12559,2024-05-10,0.122008674,1,AVGO
12560,2024-04-10,0.34832537,-1,ORCL
12561,2024-05-01,0.48056248,1,T
12562,2024-04-05,0.33434728,-1,DHR
12563,2024-05-22,0.51464987,1,OKE
12564,2024-04-03,0.055136688,-1,VRTX
12565,2024-05-03,0.4010579,1,CTAS
12566,2024-04-16,0.53981763,1,MRNA
12567,2024-05-03,0.5824496,1,ULTA
12568,2024-05-17,0.5072504,-1,RVTY
12569,2024-05-07,0.6575649,1,ZTS
12570,2024-04-09,0.41588533,-1,AMD
12571,2024-04-10,0.49905527,-1,VZ
12572,2024-05-10,0.563973,1,AKAM
12573,2024-05-02,0.32581967,1,PCAR
12574,2024-04-01,0.18396996,-1,AAL
12575,2024-04-12,0.48055238,-1,AXON
12576,2024-05-07,0.551965,1,POOL
12577,2024-04-09,0.43392235,-1,AMCR
12578,2024-04-16,0.46102855,1,MDLZ
12579,2024-04-25,0.49358484,1,STLD
12580,2024-04-03,0.4206449,1,EL
12581,2024-04-29,0.6002981,-1,BBY
12582,2024-05-01,0.46743324,1,DLR
12583,2024-04-01,0.5964845,1,GRMN
12584,2024-04-08,0.1025508,-1,ADM
12585,2024-05-14,0.5318684,-1,MRO
12586,2024-04-03,0.45654014,1,KLAC
12587,2024-05-03,0.45675814,-1,ROL
12588,2024-03-28,0.57529646,-1,CZR
12589,2024-05-01,0.43266124,1,ANET
12590,2024-04-16,0.604621,1,SPGI
12591,2024-05-15,0.6060997,-1,LVS
12592,2024-04-03,0.5514199,1,CHRW
12593,2024-05-14,0.54948914,-1,CSCO
12594,2024-04-30,0.5380368,-1,MMM
12595,2024-05-21,0.56918234,-1,NXPI
12596,2024-05-22,0.47561046,-1,AKAM
12597,2024-05-10,0.543942,1,RL
12598,2024-04-02,0.524096,-1,EPAM
12599,2024-04-10,0.45214108,-1,KMX
12600,2024-05-01,0.528687,-1,J
12601,2024-04-12,0.49804473,-1,AMAT
12602,2024-05-14,0.6640316,-1,MOH
12603,2024-05-06,0.554726,1,K
12604,2024-05-01,0.5436124,1,BIIB
12605,2024-04-19,0.36644438,-1,NWSA
12606,2024-05-17,0.4079006,-1,PARA
12607,2024-04-12,0.43826354,-1,MKTX
12608,2024-05-16,0.6980428,-1,HCA
12609,2024-04-26,0.4501761,-1,UNP
12610,2024-05-03,0.36901143,-1,KEY
12611,2024-04-05,0.57872057,-1,FSLR
12612,2024-04-10,0.66435474,-1,SPGI
12613,2024-03-28,0.540626,-1,GM
12614,2024-05-07,0.5169293,1,TRGP
12615,2024-05-06,0.43948197,1,XOM
12616,2024-05-01,0.52586764,1,KDP
12617,2024-05-09,0.4179998,1,UPS
12618,2024-05-20,0.22475067,-1,PYPL
12619,2024-04-01,0.47102892,1,INTU
12620,2024-05-01,0.44966003,1,COP
12621,2024-05-02,0.551642,1,DOV
12622,2024-05-01,0.801278,1,CVX
12623,2024-05-21,0.701282,1,BBWI
12624,2024-04-01,0.42374784,1,BBY
12625,2024-04-12,0.4703346,1,SYY
12626,2024-05-23,0.5124232,-1,UNH
12627,2024-04-15,0.2752781,1,AON
12628,2024-04-12,0.47922802,-1,TRGP
12629,2024-04-11,0.48232168,1,NI
12630,2024-04-19,0.5250169,1,HWM
12631,2024-04-26,0.60741836,1,UDR
12632,2024-04-11,0.37333637,1,GNRC
12633,2024-04-30,0.4445508,-1,HRL
12634,2024-04-02,0.5721889,-1,AON
12635,2024-04-15,0.38733277,1,CPAY
12636,2024-05-23,0.47241724,1,FOXA
12637,2024-04-11,0.2878801,-1,TMO
12638,2024-04-09,0.44736633,-1,OKE
12639,2024-04-12,0.3764136,1,IPG
12640,2024-05-09,0.53731096,1,FTV
12641,2024-04-10,0.4647207,-1,PSA
12642,2024-04-22,0.43455514,1,AMAT
12643,2024-05-13,0.13931333,1,BALL
12644,2024-04-04,0.42568052,-1,LDOS
12645,2024-05-22,0.68217194,1,PH
12646,2024-04-01,0.10548518,1,F
12647,2024-05-16,0.56173795,-1,TFX
12648,2024-04-18,0.4470078,1,ON
12649,2024-05-13,0.3842734,1,CRM
12650,2024-04-17,0.44228673,1,AVGO
12651,2024-04-30,0.6342318,1,UNP
12652,2024-05-14,0.60473317,-1,BLDR
12653,2024-05-07,0.44107118,-1,TGT
12654,2024-04-03,0.4776766,1,CRWD
12655,2024-05-10,0.49811864,1,GEN
12656,2024-04-16,0.6514961,1,PSA
12657,2024-05-20,0.5544698,-1,MAR
12658,2024-04-09,0.44759446,-1,NWS
12659,2024-05-17,0.4321487,-1,AVB
12660,2024-04-22,0.35100567,-1,PANW
12661,2024-04-26,0.30173725,-1,HAL
12662,2024-04-02,0.55471843,-1,LRCX
12663,2024-05-15,0.5309635,-1,AEP
12664,2024-05-22,0.49736276,-1,SMCI
12665,2024-05-14,0.46256512,-1,SO
12666,2024-04-10,0.46496567,-1,APA
12667,2024-04-29,0.5034609,1,EW
12668,2024-04-19,0.4328001,1,ROL
12669,2024-05-20,0.5400636,-1,FFIV
12670,2024-05-01,0.5458085,1,CFG
12671,2024-05-03,0.5302256,-1,AMZN
12672,2024-05-17,0.6518323,-1,REG
12673,2024-05-15,0.5107219,-1,IQV
12674,2024-05-15,0.49020702,1,ELV
12675,2024-05-15,0.650528,-1,DLR
12676,2024-04-02,0.49286902,-1,CDW
12677,2024-04-02,0.64351666,-1,LVS
12678,2024-04-10,0.54482853,-1,LH
12679,2024-05-17,0.47385612,-1,C
12680,2024-05-08,0.2434676,1,CPB
12681,2024-05-14,0.69284743,-1,BIO
12682,2024-04-02,0.4797022,1,OXY
12683,2024-04-01,0.46238077,-1,TJX
12684,2024-05-09,0.47428825,1,ATO
12685,2024-05-10,0.5788636,1,GWW
12686,2024-04-25,0.41972494,1,FITB
12687,2024-05-09,0.52318865,-1,CMCSA
12688,2024-05-20,0.65557176,-1,AVY
12689,2024-05-20,0.44179443,-1,EXC
12690,2024-04-04,0.37906748,-1,PFE
12691,2024-04-03,0.45188394,-1,TRV
12692,2024-05-16,0.51633656,-1,NSC
12693,2024-05-16,0.38567477,-1,ATO
12694,2024-05-17,0.34249148,-1,CVX
12695,2024-04-17,0.4885155,1,VICI
12696,2024-05-20,0.6761152,-1,LH
12697,2024-05-10,0.5382647,-1,UPS
12698,2024-04-25,0.54376477,1,KIM
12699,2024-04-10,0.46878237,-1,SLB
12700,2024-04-10,0.5822176,-1,TPR
12701,2024-04-09,0.36381903,-1,IPG
12702,2024-04-22,0.49769723,-1,ETR
12703,2024-05-06,0.5325748,1,FDS
12704,2024-05-13,0.42744166,1,DFS
12705,2024-05-17,0.48424625,-1,ORCL
12706,2024-04-10,0.5399229,-1,TAP
12707,2024-05-13,0.55504644,1,AON
12708,2024-05-14,0.61237234,1,IPG
12709,2024-05-07,0.46224862,-1,DVN
12710,2024-05-09,0.57086736,-1,AOS
12711,2024-05-01,0.6160762,-1,DRI
12712,2024-05-21,0.5283396,-1,SO
12713,2024-05-16,0.5607111,-1,ADBE
12714,2024-05-07,0.4619154,1,DTE
12715,2024-04-26,0.56551516,-1,REG
12716,2024-04-25,0.4368503,1,UDR
12717,2024-05-02,0.4620666,1,LMT
12718,2024-04-16,0.4721439,1,CHRW
12719,2024-04-03,0.446448,-1,CFG
12720,2024-05-16,0.57762074,1,NCLH
12721,2024-04-04,0.3293923,-1,ATO
12722,2024-05-15,0.49156377,-1,CPB
12723,2024-05-09,0.6500672,-1,COF
12724,2024-04-10,0.43068936,1,PGR
12725,2024-04-09,0.6304861,-1,MDT
12726,2024-04-24,0.6940325,-1,LULU
12727,2024-04-23,0.41687492,-1,ABNB
12728,2024-05-15,0.5560979,-1,EXPE
12729,2024-04-01,0.5000459,-1,PARA
12730,2024-05-16,0.44177696,-1,TSN
12731,2024-05-09,0.49603143,-1,WFC
12732,2024-05-13,0.34417298,1,O
12733,2024-05-01,0.49372506,1,CSX
12734,2024-04-10,0.43201208,1,CMS
12735,2024-05-10,0.48615983,-1,RJF
12736,2024-04-03,0.52268517,-1,ZBH
12737,2024-05-03,0.49263358,1,AME
12738,2024-05-01,0.4377071,-1,FTNT
12739,2024-05-06,0.46803248,1,RVTY
12740,2024-05-15,0.60719544,-1,SWK
12741,2024-04-26,0.5577436,1,MCHP
12742,2024-04-03,0.27505317,-1,ETR
12743,2024-05-20,0.44835347,-1,SCHW
12744,2024-04-19,0.4589203,1,BALL
12745,2024-04-10,0.35063088,1,GPC
12746,2024-05-17,0.2380438,-1,ATO
12747,2024-05-23,0.36343065,1,GM
12748,2024-05-15,0.32527274,-1,BMY
12749,2024-04-05,0.73430187,-1,CAH
12750,2024-05-06,0.44532034,1,BMY
12751,2024-04-16,0.4653591,1,MSI
12752,2024-05-21,0.50670236,-1,GPN
12753,2024-04-15,0.47405067,1,EXC
12754,2024-04-18,0.42546558,-1,MSCI
12755,2024-05-15,0.46694398,-1,FTNT
12756,2024-04-29,0.53296405,1,GDDY
12757,2024-05-07,0.56087375,-1,LVS
12758,2024-04-04,0.49266106,-1,BALL
12759,2024-04-22,0.3903982,1,DGX
12760,2024-05-22,0.40233323,1,ES
12761,2024-04-02,0.5932245,-1,CCI
12762,2024-04-30,0.6026446,1,SHW
12763,2024-05-08,0.43186933,-1,DE
12764,2024-04-08,0.54351175,-1,FOXA
12765,2024-04-08,0.44313508,-1,EMR
12766,2024-05-17,0.448986,-1,ALLE
12767,2024-03-28,0.4455962,1,MAR
12768,2024-04-18,0.46595484,1,KLAC
12769,2024-05-14,0.6446996,-1,CMCSA
12770,2024-05-20,0.45893484,-1,HUM
12771,2024-05-16,0.51766956,-1,AXON
12772,2024-04-18,0.46665648,1,EOG
12773,2024-05-16,0.34563887,1,SYK
12774,2024-04-15,0.38152635,1,PPL
12775,2024-04-29,0.53407896,1,DD
12776,2024-05-01,0.3567237,-1,RMD
12777,2024-05-07,0.24005158,1,C
12778,2024-05-14,0.5079083,1,INCY
12779,2024-05-06,0.55033237,1,JCI
12780,2024-05-17,0.50217104,-1,ANET
12781,2024-04-12,0.5178742,1,SJM
12782,2024-04-09,0.65171134,-1,EXR
12783,2024-03-28,0.49611512,-1,AMD
12784,2024-04-29,0.5438453,1,BWA
12785,2024-04-02,0.5109035,-1,STT
12786,2024-04-25,0.47707233,1,RJF
12787,2024-04-25,0.37525696,-1,DVN
12788,2024-05-03,0.6777229,1,DTE
12789,2024-04-01,0.5808398,1,ETR
12790,2024-05-07,0.48018542,1,MRK
12791,2024-05-08,0.4807068,-1,FI
12792,2024-05-07,0.47706476,-1,GE
12793,2024-04-22,0.5704535,-1,GEN
12794,2024-04-26,0.27640307,-1,OMC
12795,2024-04-01,0.2489304,1,BX
12796,2024-04-12,0.44435704,1,KMI
12797,2024-05-02,0.44961458,1,NTAP
12798,2024-04-10,0.47288418,-1,ROK
12799,2024-05-09,0.57750297,1,RF
12800,2024-05-02,0.5630999,1,ETSY
12801,2024-03-28,0.55103195,-1,DECK
12802,2024-05-13,0.5027152,-1,AIG
12803,2024-05-13,0.4811913,1,RCL
12804,2024-04-04,0.67009515,-1,MU
12805,2024-05-17,0.53844386,-1,APA
12806,2024-04-23,0.48712912,1,CNP
12807,2024-04-23,0.38214692,-1,SNPS
12808,2024-05-13,0.545486,-1,IQV
12809,2024-04-01,0.48601037,-1,CMS
12810,2024-05-01,0.37544566,1,GD
12811,2024-04-10,0.31929106,-1,KMB
12812,2024-04-02,0.51583403,-1,JBHT
12813,2024-05-09,0.22160272,1,CNP
12814,2024-05-21,0.49313867,-1,SHW
12815,2024-05-08,0.29139104,1,KVUE
12816,2024-04-08,0.43472528,1,WMT
12817,2024-05-08,0.5234001,1,EQIX
12818,2024-05-15,0.48990637,-1,PNR
12819,2024-05-09,0.50354725,1,PODD
12820,2024-04-01,0.5427246,-1,OKE
12821,2024-04-17,0.42984903,-1,VRSN
12822,2024-04-18,0.53231585,-1,STLD
12823,2024-04-24,0.3981202,1,TDG
12824,2024-04-15,0.47850886,1,DECK
12825,2024-05-10,0.48500818,1,LLY
12826,2024-04-08,0.53598374,-1,HIG
12827,2024-04-09,0.6529931,-1,NOC
12828,2024-04-11,0.38181347,-1,VRSN
12829,2024-04-05,0.34119186,-1,TECH
12830,2024-04-25,0.2577389,1,MRNA
12831,2024-04-02,0.57606846,-1,BX
12832,2024-04-26,0.48252568,-1,NKE
12833,2024-04-19,0.4788613,1,MPC
12834,2024-04-02,0.5224511,-1,PNR
12835,2024-04-29,0.5865698,1,DLR
12836,2024-05-10,0.7045361,1,STX
12837,2024-04-30,0.44003668,-1,OXY
12838,2024-04-11,0.37506217,-1,PKG
12839,2024-03-28,0.30832455,1,CPAY
12840,2024-04-01,0.4854577,-1,PCAR
12841,2024-04-11,0.38756877,1,WRB
12842,2024-04-11,0.20467399,-1,IEX
12843,2024-05-21,0.5466389,-1,HES
12844,2024-04-25,0.22137456,1,NTRS
12845,2024-04-26,0.22875762,-1,XOM
12846,2024-05-08,0.5933793,-1,DOW
12847,2024-03-28,0.5572309,1,WDC
12848,2024-04-29,0.48399824,1,NTAP
12849,2024-04-26,0.54299176,1,VLTO
12850,2024-05-08,0.45250326,-1,BAX
12851,2024-05-09,0.34104925,1,PEP
12852,2024-05-22,0.52228636,-1,MCHP
12853,2024-05-09,0.6990952,-1,SYY
12854,2024-04-26,0.5188555,1,ETN
12855,2024-04-11,0.3087349,-1,CDW
12856,2024-05-03,0.37199894,1,DUK
12857,2024-04-19,0.48567656,1,RVTY
12858,2024-05-20,0.42362905,-1,ALL
12859,2024-04-18,0.25299212,1,DOV
12860,2024-04-30,0.484482,1,A
12861,2024-04-24,0.49085122,1,SRE
12862,2024-05-14,0.52026165,1,MPWR
12863,2024-04-09,0.6478766,-1,TAP
12864,2024-04-04,0.5626122,-1,HPQ
12865,2024-04-17,0.38942575,1,RVTY
12866,2024-04-09,0.60140795,-1,CAH
12867,2024-05-02,0.51172227,1,SCHW
12868,2024-04-29,0.5394578,1,MCK
12869,2024-05-08,0.5298893,-1,MKC
12870,2024-04-16,0.36903945,-1,AVGO
12871,2024-04-01,0.45963293,1,GDDY
12872,2024-05-03,0.5136702,1,IPG
12873,2024-04-30,0.4521955,1,LEN
12874,2024-04-12,0.47811955,-1,COP
12875,2024-05-06,0.52824813,-1,NSC
12876,2024-04-23,0.45200095,-1,IPG
12877,2024-05-02,0.5529438,1,CNC
12878,2024-05-23,0.5871427,-1,AAL
12879,2024-04-05,0.51745445,-1,LLY
12880,2024-05-02,0.38219446,-1,KHC
12881,2024-04-19,0.28646377,1,DGX
12882,2024-05-10,0.61351645,-1,MOH
