raw_symbol,instrument_id,date
SPY,8742,2021-04-13
SPY,8745,2021-04-14
SPY,8756,2021-04-15
SPY,8768,2021-04-16
SPY,8768,2021-04-17
SPY,8768,2021-04-18
SPY,8792,2021-04-19
SPY,8794,2021-04-20
SPY,8797,2021-04-21
SPY,8825,2021-04-22
SPY,8821,2021-04-23
SPY,8821,2021-04-24
SPY,8821,2021-04-25
SPY,8842,2021-04-26
SPY,8845,2021-04-27
SPY,8848,2021-04-28
SPY,8859,2021-04-29
SPY,8873,2021-04-30
SPY,8873,2021-05-01
SPY,8873,2021-05-02
SPY,8893,2021-05-03
SPY,8897,2021-05-04
SPY,8900,2021-05-05
SPY,8915,2021-05-06
SPY,8923,2021-05-07
SPY,8923,2021-05-08
SPY,8923,2021-05-09
SPY,8942,2021-05-10
SPY,8950,2021-05-11
SPY,8955,2021-05-12
SPY,8972,2021-05-13
SPY,8990,2021-05-14
SPY,8990,2021-05-15
SPY,8990,2021-05-16
SPY,8992,2021-05-17
SPY,9004,2021-05-18
SPY,9008,2021-05-19
SPY,9016,2021-05-20
SPY,9024,2021-05-21
SPY,9024,2021-05-22
SPY,9024,2021-05-23
SPY,9027,2021-05-24
SPY,9028,2021-05-25
SPY,9042,2021-05-26
SPY,9047,2021-05-27
SPY,9056,2021-05-28
SPY,9056,2021-05-29
SPY,9056,2021-05-30
SPY,9056,2021-05-31
SPY,9054,2021-06-01
SPY,9055,2021-06-02
SPY,9053,2021-06-03
SPY,9052,2021-06-04
SPY,9052,2021-06-05
SPY,9052,2021-06-06
SPY,9059,2021-06-07
SPY,9063,2021-06-08
SPY,9066,2021-06-09
SPY,9069,2021-06-10
SPY,9074,2021-06-11
SPY,9074,2021-06-12
SPY,9074,2021-06-13
SPY,9079,2021-06-14
SPY,9082,2021-06-15
