ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
1643209200000000000,34,2,10031,441990000000,443090000000,437530000000,439120000000,3500218,SPY
1643212800000000000,34,2,10031,439120000000,441400000000,438250000000,440690000000,2187031,SPY
1643216400000000000,34,2,10031,440690000000,442120000000,440530000000,441920000000,1707666,SPY
1643220000000000000,34,2,10031,441910000000,442010000000,440050000000,440720000000,1597023,SPY
1643223600000000000,34,2,10031,440680000000,444040000000,434410000000,436350000000,11408246,SPY
1643227200000000000,34,2,10031,436320000000,436320000000,428860000000,433460000000,15176305,SPY
1643230800000000000,34,2,10031,433460000000,433980000000,432120000000,433240000000,601696,SPY
1643234400000000000,34,2,10031,433450000000,434570000000,433240000000,433910000000,63947,SPY
1643238000000000000,34,2,10031,434000000000,436220000000,434000000000,435750000000,46598,SPY
1643274000000000000,34,2,10037,432360000000,434520000000,431800000000,434220000000,53768,SPY
1643277600000000000,34,2,10037,434120000000,434790000000,431640000000,431910000000,22100,SPY
1643281200000000000,34,2,10037,431990000000,434560000000,431990000000,434430000000,34571,SPY
1643284800000000000,34,2,10037,434560000000,435340000000,432670000000,434680000000,145669,SPY
1643288400000000000,34,2,10037,434900000000,437140000000,434580000000,437070000000,529498,SPY
1643292000000000000,34,2,10037,437000000000,441270000000,436860000000,440280000000,3563599,SPY
1643295600000000000,34,2,10037,440270000000,441590000000,435880000000,439190000000,3587888,SPY
1643299200000000000,34,2,10037,439180000000,440380000000,437040000000,438920000000,2984708,SPY
1643302800000000000,34,2,10037,438920000000,439030000000,432540000000,434010000000,3720795,SPY
1643306400000000000,34,2,10037,434010000000,434500000000,430060000000,431990000000,3823826,SPY
1643310000000000000,34,2,10037,431980000000,434270000000,429850000000,431120000000,3286567,SPY
1643313600000000000,34,2,10037,431140000000,433980000000,429450000000,431270000000,5515478,SPY
1643317200000000000,34,2,10037,431280000000,433910000000,430770000000,433830000000,586412,SPY
1643320800000000000,34,2,10037,433710000000,435830000000,433120000000,434520000000,121165,SPY
1643324400000000000,34,2,10037,434490000000,434690000000,433000000000,433080000000,32551,SPY
1643360400000000000,34,2,10039,432210000000,432880000000,431130000000,431550000000,3836,SPY
1643364000000000000,34,2,10039,431550000000,431550000000,429900000000,430500000000,6111,SPY
1643367600000000000,34,2,10039,430790000000,430790000000,428720000000,429580000000,34961,SPY
1643371200000000000,34,2,10039,429880000000,430140000000,426180000000,427290000000,91666,SPY
1643374800000000000,34,2,10039,427430000000,431670000000,426920000000,430770000000,295545,SPY
1643378400000000000,34,2,10039,430840000000,433130000000,427880000000,428510000000,3790848,SPY
1643382000000000000,34,2,10039,428500000000,433470000000,427820000000,433400000000,4357713,SPY
1643385600000000000,34,2,10039,433450000000,437090000000,432080000000,436920000000,3934347,SPY
1643389200000000000,34,2,10039,436950000000,437550000000,434200000000,434580000000,2401416,SPY
1643392800000000000,34,2,10039,434570000000,436940000000,434450000000,436200000000,2251353,SPY
1643396400000000000,34,2,10039,436200000000,437180000000,431830000000,436070000000,3440956,SPY
1643400000000000000,34,2,10039,436070000000,442000000000,435590000000,441890000000,8476749,SPY
1643403600000000000,34,2,10039,441890000000,442070000000,440750000000,441440000000,779491,SPY
1643407200000000000,34,2,10039,441580000000,441870000000,441290000000,441670000000,52211,SPY
1643410800000000000,34,2,10039,441680000000,442740000000,441630000000,442150000000,36610,SPY
1643619600000000000,34,2,10051,442690000000,443060000000,441710000000,442220000000,20390,SPY
1643623200000000000,34,2,10051,442270000000,442390000000,441150000000,441460000000,17162,SPY
1643626800000000000,34,2,10051,441730000000,441730000000,440650000000,440930000000,16884,SPY
1643630400000000000,34,2,10051,440990000000,441590000000,439190000000,440590000000,146570,SPY
1643634000000000000,34,2,10051,440590000000,441280000000,439720000000,440920000000,92294,SPY
1643637600000000000,34,2,10051,440880000000,443370000000,439820000000,443330000000,2662765,SPY
1643641200000000000,34,2,10051,443330000000,445790000000,443280000000,445180000000,3750447,SPY
1643644800000000000,34,2,10051,445170000000,446790000000,443900000000,446710000000,2364802,SPY
1643648400000000000,34,2,10051,446710000000,447520000000,445660000000,447320000000,1472217,SPY
1643652000000000000,34,2,10051,447320000000,447620000000,446530000000,447380000000,1685195,SPY
1643655600000000000,34,2,10051,447380000000,448380000000,447200000000,448080000000,1676602,SPY
1643659200000000000,34,2,10051,448080000000,450280000000,445700000000,449790000000,6508082,SPY
1643662800000000000,34,2,10051,449780000000,449820000000,448490000000,448580000000,605851,SPY
1643666400000000000,34,2,10051,448500000000,448960000000,448490000000,448800000000,18568,SPY
1643670000000000000,34,2,10051,448850000000,449190000000,448500000000,448770000000,13490,SPY
1643706000000000000,34,2,10055,450090000000,450550000000,447780000000,448840000000,10703,SPY
1643709600000000000,34,2,10055,448810000000,449310000000,448400000000,448690000000,3970,SPY
1643713200000000000,34,2,10055,448790000000,449640000000,448500000000,448650000000,8315,SPY
1643716800000000000,34,2,10055,448740000000,449810000000,448600000000,449480000000,49740,SPY
1643720400000000000,34,2,10055,449510000000,450490000000,449400000000,450450000000,137860,SPY
1643724000000000000,34,2,10055,450500000000,451020000000,448620000000,449770000000,2422795,SPY
1643727600000000000,34,2,10055,449750000000,450040000000,446940000000,450010000000,2945754,SPY
1643731200000000000,34,2,10055,450000000000,451020000000,448990000000,450680000000,2067108,SPY
1643734800000000000,34,2,10055,450680000000,450900000000,448980000000,450445000000,1375712,SPY
1643738400000000000,34,2,10055,450420000000,450700000000,449530000000,450435000000,1063588,SPY
1643742000000000000,34,2,10055,450460000000,450870000000,449500000000,450430000000,1333492,SPY
1643745600000000000,34,2,10055,450430000000,453630000000,450260000000,452970000000,4606388,SPY
1643749200000000000,34,2,10055,452970000000,454970000000,452910000000,454510000000,541203,SPY
1643752800000000000,34,2,10055,454650000000,454750000000,454370000000,454720000000,38884,SPY
1643756400000000000,34,2,10055,454600000000,454800000000,454250000000,454600000000,48799,SPY
1643792400000000000,34,2,10054,455050000000,457010000000,455050000000,456920000000,9958,SPY
1643796000000000000,34,2,10054,456740000000,456850000000,456250000000,456330000000,10915,SPY
1643799600000000000,34,2,10054,456380000000,456500000000,455980000000,456430000000,10157,SPY
1643803200000000000,34,2,10054,456430000000,457580000000,456150000000,457280000000,71517,SPY
1643806800000000000,34,2,10054,457210000000,457230000000,455690000000,455790000000,113503,SPY
1643810400000000000,34,2,10054,455760000000,456390000000,453990000000,454530000000,2241032,SPY
1643814000000000000,34,2,10054,454540000000,456070000000,453390000000,455090000000,2615569,SPY
1643817600000000000,34,2,10054,455080000000,455310000000,453050000000,454760000000,1881849,SPY
1643821200000000000,34,2,10054,454760000000,456840000000,454310000000,456830000000,1395081,SPY
1643824800000000000,34,2,10054,456810000000,456860000000,455240000000,456280000000,1179938,SPY
1643828400000000000,34,2,10054,456270000000,457715000000,455490000000,457000000000,1772582,SPY
1643832000000000000,34,2,10054,456990000000,458120000000,456590000000,457300000000,4014161,SPY
1643835600000000000,34,2,10054,457300000000,457540000000,453510000000,454350000000,929866,SPY
1643839200000000000,34,2,10054,454370000000,454370000000,453850000000,453980000000,20764,SPY
1643842800000000000,34,2,10054,454050000000,454340000000,452530000000,452700000000,30098,SPY
1643878800000000000,34,2,10060,453450000000,453550000000,452030000000,452100000000,11223,SPY
1643882400000000000,34,2,10060,452160000000,452800000000,451930000000,452190000000,5982,SPY
1643886000000000000,34,2,10060,452060000000,452640000000,451620000000,452280000000,15032,SPY
1643889600000000000,34,2,10060,452450000000,453560000000,451890000000,453220000000,89103,SPY
1643893200000000000,34,2,10060,453120000000,453120000000,450720000000,450770000000,168586,SPY
1643896800000000000,34,2,10060,450750000000,452340000000,450010000000,450290000000,2855856,SPY
1643900400000000000,34,2,10060,450290000000,452910000000,450050000000,451980000000,2648081,SPY
1643904000000000000,34,2,10060,451980000000,452970000000,450170000000,450200000000,1609714,SPY
1643907600000000000,34,2,10060,450210000000,450630000000,449190000000,449910000000,1634709,SPY
1643911200000000000,34,2,10060,449920000000,450700000000,449040000000,449980000000,1184072,SPY
1643914800000000000,34,2,10060,449950000000,450590000000,447700000000,448270000000,1622693,SPY
1643918400000000000,34,2,10060,448270000000,449370000000,445710000000,446640000000,5305985,SPY
1643922000000000000,34,2,10060,446680000000,451990000000,446610000000,451640000000,824018,SPY
1643925600000000000,34,2,10060,451830000000,451990000000,450700000000,451200000000,49644,SPY
1643929200000000000,34,2,10060,451200000000,451890000000,450880000000,451400000000,30297,SPY
1643965200000000000,34,2,10072,450210000000,450550000000,449610000000,449630000000,6716,SPY
1643968800000000000,34,2,10072,449520000000,449520000000,447000000000,447660000000,14422,SPY
1643972400000000000,34,2,10072,447370000000,447650000000,445250000000,445260000000,33650,SPY
1643976000000000000,34,2,10072,445210000000,447900000000,445210000000,447590000000,264032,SPY
1643979600000000000,34,2,10072,447560000000,447660000000,443980000000,444380000000,359615,SPY
1643983200000000000,34,2,10072,444400000000,448310000000,443490000000,447190000000,2014932,SPY
1643986800000000000,34,2,10072,447180000000,448730000000,444230000000,444670000000,2820380,SPY
1643990400000000000,34,2,10072,444710000000,447850000000,443840000000,446840000000,2187227,SPY
1643994000000000000,34,2,10072,446860000000,448625000000,446450000000,448570000000,1393250,SPY
1643997600000000000,34,2,10072,448560000000,450825000000,448560000000,450640000000,2215880,SPY
1644001200000000000,34,2,10072,450640000000,451140000000,449320000000,451050000000,1954654,SPY
1644004800000000000,34,2,10072,451060000000,452780000000,448590000000,448720000000,4418008,SPY
1644008400000000000,34,2,10072,448720000000,449060000000,447780000000,448050000000,576330,SPY
1644012000000000000,34,2,10072,447910000000,448160000000,447630000000,447950000000,31803,SPY
1644015600000000000,34,2,10072,448100000000,448450000000,448000000000,448350000000,9793,SPY
1644224400000000000,34,2,10086,448030000000,448770000000,447000000000,447770000000,5517,SPY
1644228000000000000,34,2,10086,447900000000,448320000000,447550000000,447550000000,7641,SPY
1644231600000000000,34,2,10086,447750000000,448630000000,447400000000,448250000000,12214,SPY
1644235200000000000,34,2,10086,448380000000,449820000000,448330000000,449520000000,46657,SPY
1644238800000000000,34,2,10086,449480000000,450350000000,449330000000,449810000000,197667,SPY
1644242400000000000,34,2,10086,449790000000,450410000000,448210000000,449930000000,2235895,SPY
1644246000000000000,34,2,10086,449940000000,450860000000,448490000000,449790000000,2208386,SPY
1644249600000000000,34,2,10086,449780000000,450090000000,447110000000,448190000000,1721991,SPY
1644253200000000000,34,2,10086,448180000000,448240000000,446770000000,447650000000,1180469,SPY
1644256800000000000,34,2,10086,447630000000,449610000000,447440000000,449410000000,1127842,SPY
1644260400000000000,34,2,10086,449430000000,450460000000,448850000000,449920000000,1124092,SPY
1644264000000000000,34,2,10086,449910000000,450990000000,445850000000,447240000000,4248745,SPY
1644267600000000000,34,2,10086,447230000000,448050000000,447190000000,447960000000,403373,SPY
1644271200000000000,34,2,10086,447960000000,448130000000,447870000000,448080000000,20825,SPY
1644274800000000000,34,2,10086,448050000000,448320000000,447770000000,448190000000,25187,SPY
1644310800000000000,34,2,10093,448140000000,449080000000,447750000000,447750000000,8462,SPY
1644314400000000000,34,2,10093,447540000000,447810000000,447180000000,447630000000,4821,SPY
1644318000000000000,34,2,10093,447500000000,447600000000,446250000000,446520000000,25438,SPY
1644321600000000000,34,2,10093,446600000000,446700000000,445950000000,446580000000,25055,SPY
1644325200000000000,34,2,10093,446570000000,447170000000,446320000000,446840000000,100456,SPY
1644328800000000000,34,2,10093,446830000000,447470000000,446060000000,446430000000,1754292,SPY
1644332400000000000,34,2,10093,446410000000,448300000000,445220000000,447900000000,1825472,SPY
1644336000000000000,34,2,10093,447920000000,450260000000,447880000000,450080000000,1527316,SPY
1644339600000000000,34,2,10093,450080000000,451270000000,449470000000,450590000000,985895,SPY
1644343200000000000,34,2,10093,450590000000,450640000000,449630000000,450360000000,852586,SPY
1644346800000000000,34,2,10093,450360000000,450820000000,448180000000,448700000000,1170542,SPY
1644350400000000000,34,2,10093,448710000000,451920000000,448100000000,450890000000,3109135,SPY
1644354000000000000,34,2,10093,450880000000,451680000000,450670000000,451380000000,307381,SPY
1644357600000000000,34,2,10093,451310000000,451510000000,451220000000,451280000000,6517,SPY
1644361200000000000,34,2,10093,451390000000,452100000000,451390000000,452010000000,7489,SPY
1644397200000000000,34,2,10097,453630000000,454070000000,453510000000,453660000000,10163,SPY
1644400800000000000,34,2,10097,453550000000,454250000000,453500000000,454050000000,5196,SPY
1644404400000000000,34,2,10097,454050000000,454460000000,453670000000,454350000000,10868,SPY
1644408000000000000,34,2,10097,454350000000,454910000000,454250000000,454700000000,70479,SPY
1644411600000000000,34,2,10097,454730000000,455250000000,454420000000,454900000000,57574,SPY
1644415200000000000,34,2,10097,454990000000,456360000000,454900000000,455350000000,2148556,SPY
1644418800000000000,34,2,10097,455360000000,456790000000,455160000000,456780000000,2148250,SPY
1644422400000000000,34,2,10097,456770000000,457030000000,455520000000,455880000000,1586502,SPY
1644426000000000000,34,2,10097,455880000000,456700000000,455350000000,456660000000,1093161,SPY
1644429600000000000,34,2,10097,456660000000,456860000000,456100000000,456760000000,776019,SPY
1644433200000000000,34,2,10097,456770000000,457590000000,456610000000,456645000000,1272611,SPY
1644436800000000000,34,2,10097,456660000000,457800000000,455760000000,457500000000,4159192,SPY
1644440400000000000,34,2,10097,457500000000,458020000000,457050000000,457690000000,549328,SPY
1644444000000000000,34,2,10097,457690000000,457790000000,457620000000,457790000000,13228,SPY
1644447600000000000,34,2,10097,457880000000,457880000000,457250000000,457370000000,15382,SPY
1644483600000000000,34,2,10109,456180000000,456700000000,456000000000,456440000000,5801,SPY
1644487200000000000,34,2,10109,456370000000,456900000000,456160000000,456820000000,7871,SPY
1644490800000000000,34,2,10109,456880000000,456990000000,456540000000,456550000000,19112,SPY
1644494400000000000,34,2,10109,456630000000,457360000000,456550000000,457120000000,26791,SPY
1644498000000000000,34,2,10109,457170000000,457880000000,452780000000,453110000000,593886,SPY
1644501600000000000,34,2,10109,453060000000,455540000000,450900000000,455170000000,2888878,SPY
1644505200000000000,34,2,10109,455170000000,457700000000,455020000000,455510000000,3400634,SPY
1644508800000000000,34,2,10109,455500000000,456330000000,454260000000,456200000000,2332478,SPY
1644512400000000000,34,2,10109,456210000000,456530000000,452760000000,453750000000,2731303,SPY
1644516000000000000,34,2,10109,453680000000,454370000000,450000000000,452070000000,3119540,SPY
1644519600000000000,34,2,10109,452060000000,452230000000,449460000000,449870000000,2422168,SPY
1644523200000000000,34,2,10109,449860000000,451150000000,447200000000,449380000000,5823411,SPY
1644526800000000000,34,2,10109,449380000000,449430000000,448040000000,449050000000,407216,SPY
1644530400000000000,34,2,10109,449070000000,449130000000,448800000000,449020000000,23804,SPY
1644534000000000000,34,2,10109,449000000000,449320000000,447920000000,448020000000,14449,SPY
1644570000000000000,34,2,10117,446820000000,447750000000,446400000000,446730000000,15138,SPY
1644573600000000000,34,2,10117,446700000000,447450000000,446700000000,447450000000,3984,SPY
1644577200000000000,34,2,10117,447380000000,447380000000,446590000000,446930000000,7876,SPY
1644580800000000000,34,2,10117,446970000000,449300000000,446880000000,448370000000,67123,SPY
1644584400000000000,34,2,10117,448370000000,450240000000,448000000000,449870000000,227781,SPY
1644588000000000000,34,2,10117,449880000000,451600000000,448800000000,449180000000,2690495,SPY
1644591600000000000,34,2,10117,449160000000,450810000000,448280000000,449000000000,2879339,SPY
1644595200000000000,34,2,10117,449030000000,450140000000,446820000000,447920000000,2307575,SPY
1644598800000000000,34,2,10117,447900000000,448670000000,446390000000,446680000000,1320156,SPY
1644602400000000000,34,2,10117,446680000000,447700000000,441000000000,441770000000,4342467,SPY
1644606000000000000,34,2,10117,441720000000,443900000000,439430000000,440950000000,5959379,SPY
1644609600000000000,34,2,10117,440950000000,442790000000,438950000000,440510000000,6762745,SPY
1644613200000000000,34,2,10117,440500000000,442000000000,439950000000,441500000000,754622,SPY
1644616800000000000,34,2,10117,441500000000,441700000000,441200000000,441500000000,7347,SPY
1644620400000000000,34,2,10117,441500000000,441500000000,440750000000,440800000000,10873,SPY
1644829200000000000,34,2,10117,436610000000,437630000000,435800000000,436110000000,30301,SPY
1644832800000000000,34,2,10117,436010000000,438330000000,435200000000,437520000000,14926,SPY
1644836400000000000,34,2,10117,437210000000,437840000000,436600000000,437390000000,8285,SPY
1644840000000000000,34,2,10117,437610000000,441690000000,436500000000,440500000000,323099,SPY
1644843600000000000,34,2,10117,440510000000,441380000000,438790000000,439580000000,403215,SPY
1644847200000000000,34,2,10117,439480000000,441280000000,438970000000,440170000000,2463229,SPY
1644850800000000000,34,2,10117,440150000000,440410000000,437360000000,437880000000,3016596,SPY
1644854400000000000,34,2,10117,437880000000,440675000000,437620000000,440170000000,2715938,SPY
1644858000000000000,34,2,10117,440190000000,441490000000,439550000000,440900000000,1543451,SPY
1644861600000000000,34,2,10117,440910000000,441600000000,436140000000,436240000000,2699341,SPY
1644865200000000000,34,2,10117,436250000000,438880000000,435340000000,438080000000,4421175,SPY
1644868800000000000,34,2,10117,438100000000,440200000000,436810000000,439040000000,5580573,SPY
1644872400000000000,34,2,10117,439050000000,439480000000,438880000000,439020000000,362448,SPY
1644876000000000000,34,2,10117,439230000000,439280000000,439000000000,439180000000,9065,SPY
1644879600000000000,34,2,10117,439110000000,439920000000,439110000000,439810000000,5244,SPY
1644915600000000000,34,2,10121,443900000000,444900000000,443740000000,444410000000,23334,SPY
1644919200000000000,34,2,10121,444630000000,445300000000,443700000000,444810000000,24780,SPY
1644922800000000000,34,2,10121,444930000000,446000000000,444730000000,445440000000,29780,SPY
1644926400000000000,34,2,10121,445430000000,446330000000,444890000000,445770000000,183020,SPY
1644930000000000000,34,2,10121,445840000000,445910000000,443930000000,444050000000,213572,SPY
1644933600000000000,34,2,10121,444090000000,445780000000,443450000000,444030000000,1836830,SPY
1644937200000000000,34,2,10121,444040000000,445920000000,443500000000,445510000000,1839328,SPY
1644940800000000000,34,2,10121,445510000000,445980000000,444760000000,445595000000,1276147,SPY
1644944400000000000,34,2,10121,445610000000,445910000000,443180000000,443870000000,1196656,SPY
1644948000000000000,34,2,10121,443875000000,445600000000,443760000000,445490000000,939412,SPY
1644951600000000000,34,2,10121,445500000000,445730000000,444460000000,445350000000,1477093,SPY
1644955200000000000,34,2,10121,445350000000,446280000000,443860000000,446070000000,4858062,SPY
1644958800000000000,34,2,10121,446070000000,446070000000,444860000000,445360000000,520424,SPY
1644962400000000000,34,2,10121,445290000000,445450000000,445100000000,445380000000,17065,SPY
1644966000000000000,34,2,10121,445400000000,445500000000,444850000000,444850000000,11834,SPY
1645002000000000000,34,2,10123,447100000000,447750000000,445880000000,446130000000,13426,SPY
1645005600000000000,34,2,10123,445720000000,445880000000,444780000000,445640000000,9534,SPY
1645009200000000000,34,2,10123,445640000000,445950000000,445180000000,445850000000,6669,SPY
1645012800000000000,34,2,10123,445640000000,446010000000,444740000000,445020000000,83166,SPY
1645016400000000000,34,2,10123,445140000000,446030000000,444040000000,444190000000,116509,SPY
1645020000000000000,34,2,10123,444320000000,444810000000,442435000000,442770000000,1660952,SPY
1645023600000000000,34,2,10123,442770000000,443585000000,442250000000,442990000000,1548482,SPY
1645027200000000000,34,2,10123,443030000000,443760000000,442770000000,443620000000,931856,SPY
1645030800000000000,34,2,10123,443610000000,443965000000,441940000000,442880000000,955754,SPY
1645034400000000000,34,2,10123,442865000000,443350000000,442500000000,443030000000,708286,SPY
1645038000000000000,34,2,10123,442990000000,447220000000,442040000000,446580000000,3623647,SPY
1645041600000000000,34,2,10123,446590000000,448050000000,446270000000,446630000000,3366316,SPY
1645045200000000000,34,2,10123,446630000000,446760000000,446000000000,446110000000,311820,SPY
1645048800000000000,34,2,10123,446100000000,446510000000,446100000000,446180000000,19249,SPY
1645052400000000000,34,2,10123,446160000000,447000000000,445700000000,445700000000,19919,SPY
1645088400000000000,34,2,10130,444320000000,444630000000,443530000000,444050000000,10424,SPY
1645092000000000000,34,2,10130,444000000000,444820000000,443850000000,444570000000,2709,SPY
1645095600000000000,34,2,10130,444460000000,444530000000,443990000000,444470000000,13710,SPY
1645099200000000000,34,2,10130,444910000000,445690000000,444390000000,445460000000,93963,SPY
1645102800000000000,34,2,10130,445500000000,446050000000,442800000000,442970000000,185334,SPY
1645106400000000000,34,2,10130,442970000000,444500000000,440540000000,440790000000,2322198,SPY
1645110000000000000,34,2,10130,440780000000,441660000000,439810000000,440920000000,2594439,SPY
1645113600000000000,34,2,10130,440900000000,442110000000,440630000000,441200000000,1324178,SPY
1645117200000000000,34,2,10130,441210000000,441850000000,440720000000,441120000000,885872,SPY
1645120800000000000,34,2,10130,441140000000,441270000000,439970000000,440325000000,936148,SPY
1645124400000000000,34,2,10130,440320000000,440320000000,438300000000,438370000000,1382034,SPY
1645128000000000000,34,2,10130,438360000000,438600000000,436430000000,437120000000,6072722,SPY
1645131600000000000,34,2,10130,437120000000,437580000000,436370000000,437120000000,550708,SPY
1645135200000000000,34,2,10130,437280000000,437280000000,436920000000,437040000000,15620,SPY
1645138800000000000,34,2,10130,436990000000,437680000000,436530000000,437460000000,13501,SPY
1645174800000000000,34,2,10128,439470000000,439660000000,438630000000,439510000000,4811,SPY
1645178400000000000,34,2,10128,439510000000,439590000000,439070000000,439190000000,6741,SPY
1645182000000000000,34,2,10128,439090000000,439490000000,438390000000,438860000000,9102,SPY
1645185600000000000,34,2,10128,438930000000,439460000000,438400000000,439370000000,65142,SPY
1645189200000000000,34,2,10128,439370000000,439610000000,435670000000,437170000000,483421,SPY
1645192800000000000,34,2,10128,437170000000,438660000000,435910000000,438370000000,2180000,SPY
1645196400000000000,34,2,10128,438430000000,438660000000,435220000000,435490000000,2508791,SPY
1645200000000000000,34,2,10128,435480000000,435610000000,432890000000,433200000000,2563141,SPY
1645203600000000000,34,2,10128,433200000000,435040000000,432410000000,432480000000,2166127,SPY
1645207200000000000,34,2,10128,432480000000,434360000000,431820000000,433950000000,2122493,SPY
1645210800000000000,34,2,10128,433950000000,437070000000,433710000000,436680000000,2844797,SPY
1645214400000000000,34,2,10128,436640000000,437400000000,432800000000,434270000000,5629761,SPY
1645218000000000000,34,2,10128,434260000000,435280000000,434070000000,434250000000,562003,SPY
1645221600000000000,34,2,10128,434120000000,434230000000,432700000000,432980000000,54731,SPY
1645225200000000000,34,2,10128,433010000000,433200000000,432100000000,432460000000,27468,SPY
1645520400000000000,34,2,10131,429180000000,429620000000,428240000000,428750000000,41891,SPY
1645524000000000000,34,2,10131,428750000000,434710000000,428750000000,433320000000,150597,SPY
1645527600000000000,34,2,10131,433450000000,433820000000,432030000000,433190000000,63307,SPY
1645531200000000000,34,2,10131,433120000000,434630000000,432230000000,433810000000,105795,SPY
1645534800000000000,34,2,10131,433850000000,433890000000,432490000000,433440000000,167885,SPY
1645538400000000000,34,2,10131,433360000000,435300000000,430490000000,434200000000,2422559,SPY
1645542000000000000,34,2,10131,434190000000,435500000000,431670000000,431790000000,2515644,SPY
1645545600000000000,34,2,10131,431790000000,432440000000,430420000000,431240000000,2230899,SPY
1645549200000000000,34,2,10131,431230000000,431930000000,429230000000,429440000000,1513103,SPY
1645552800000000000,34,2,10131,429440000000,430080000000,426780000000,427310000000,1651570,SPY
1645556400000000000,34,2,10131,427290000000,431770000000,425860000000,430940000000,4407094,SPY
1645560000000000000,34,2,10131,430950000000,432880000000,428050000000,429650000000,6397687,SPY
1645563600000000000,34,2,10131,429670000000,431660000000,429650000000,430850000000,585926,SPY
1645567200000000000,34,2,10131,430800000000,431040000000,430620000000,430760000000,136119,SPY
1645570800000000000,34,2,10131,430730000000,432270000000,430730000000,432020000000,25147,SPY
1645606800000000000,34,2,10136,433290000000,434160000000,433030000000,433030000000,11538,SPY
1645610400000000000,34,2,10136,433190000000,433390000000,432290000000,432760000000,4123,SPY
1645614000000000000,34,2,10136,432670000000,432900000000,431240000000,431530000000,7942,SPY
1645617600000000000,34,2,10136,431510000000,433180000000,431260000000,433070000000,24180,SPY
1645621200000000000,34,2,10136,432940000000,433400000000,432200000000,433110000000,105549,SPY
1645624800000000000,34,2,10136,433060000000,433280000000,431020000000,431170000000,1934145,SPY
1645628400000000000,34,2,10136,431170000000,431170000000,427680000000,428140000000,2890225,SPY
1645632000000000000,34,2,10136,428120000000,429120000000,426610000000,428810000000,2241129,SPY
1645635600000000000,34,2,10136,428820000000,430260000000,427650000000,428000000000,1772665,SPY
1645639200000000000,34,2,10136,427980000000,427980000000,425050000000,426160000000,1895873,SPY
1645642800000000000,34,2,10136,426160000000,426640000000,423030000000,423610000000,2580243,SPY
1645646400000000000,34,2,10136,423610000000,423880000000,421350000000,421970000000,8115192,SPY
1645650000000000000,34,2,10136,421980000000,422430000000,420990000000,421210000000,643251,SPY
1645653600000000000,34,2,10136,421170000000,421320000000,420790000000,421300000000,15541,SPY
1645657200000000000,34,2,10136,421280000000,422140000000,420600000000,421600000000,44098,SPY
1645693200000000000,34,2,10150,416000000000,416030000000,413430000000,413430000000,67643,SPY
1645696800000000000,34,2,10150,413580000000,414630000000,412400000000,413070000000,46532,SPY
1645700400000000000,34,2,10150,412830000000,413470000000,410800000000,413390000000,145504,SPY
1645704000000000000,34,2,10150,413270000000,413490000000,410680000000,411750000000,242204,SPY
1645707600000000000,34,2,10150,411750000000,412720000000,410100000000,411420000000,285223,SPY
1645711200000000000,34,2,10150,411430000000,415930000000,410650000000,415740000000,5904605,SPY
1645714800000000000,34,2,10150,415720000000,418135000000,413120000000,417070000000,7261970,SPY
1645718400000000000,34,2,10150,417060000000,419470000000,416070000000,418680000000,3975484,SPY
1645722000000000000,34,2,10150,418650000000,418790000000,415340000000,416430000000,2837743,SPY
1645725600000000000,34,2,10150,416410000000,421400000000,415740000000,418990000000,4148958,SPY
1645729200000000000,34,2,10150,418980000000,423800000000,417850000000,423370000000,5548006,SPY
1645732800000000000,34,2,10150,423370000000,428760000000,422970000000,428310000000,9079192,SPY
1645736400000000000,34,2,10150,428300000000,428420000000,426000000000,426770000000,835881,SPY
1645740000000000000,34,2,10150,426780000000,427170000000,426780000000,426900000000,30139,SPY
1645743600000000000,34,2,10150,426910000000,426910000000,425220000000,426070000000,30528,SPY
1645779600000000000,34,2,10151,423440000000,425770000000,422820000000,425170000000,22255,SPY
1645783200000000000,34,2,10151,425050000000,426350000000,424740000000,425360000000,7337,SPY
1645786800000000000,34,2,10151,425540000000,426610000000,423730000000,425420000000,33675,SPY
1645790400000000000,34,2,10151,425390000000,429600000000,425180000000,429170000000,314199,SPY
1645794000000000000,34,2,10151,429090000000,431500000000,428220000000,430220000000,319523,SPY
1645797600000000000,34,2,10151,430200000000,431250000000,428260000000,428490000000,2278078,SPY
1645801200000000000,34,2,10151,428520000000,433980000000,427880000000,433310000000,3182364,SPY
1645804800000000000,34,2,10151,433250000000,436830000000,432450000000,436730000000,2797697,SPY
1645808400000000000,34,2,10151,436740000000,437300000000,435350000000,435780000000,2174304,SPY
1645812000000000000,34,2,10151,435800000000,437720000000,434840000000,436570000000,2224403,SPY
1645815600000000000,34,2,10151,436620000000,437540000000,435020000000,436070000000,2189002,SPY
1645819200000000000,34,2,10151,436070000000,437840000000,435120000000,437680000000,4978187,SPY
1645822800000000000,34,2,10151,437680000000,438050000000,437420000000,437700000000,724175,SPY
1645826400000000000,34,2,10151,437860000000,438400000000,437730000000,438100000000,21465,SPY
1645830000000000000,34,2,10151,438100000000,438120000000,437850000000,438020000000,3419,SPY
1646038800000000000,34,2,10154,429780000000,432170000000,429640000000,430930000000,75205,SPY
1646042400000000000,34,2,10154,430890000000,432000000000,430000000000,432000000000,59740,SPY
1646046000000000000,34,2,10154,432030000000,432900000000,430950000000,431470000000,70250,SPY
1646049600000000000,34,2,10154,431520000000,433970000000,431480000000,432200000000,201563,SPY
1646053200000000000,34,2,10154,432120000000,432600000000,430500000000,431380000000,138629,SPY
