,Date,Prob,Label
138,2022-03-31,0.55305624,-1
139,2017-11-28,0.5604536,1
140,2021-08-02,0.5231827,1
141,2018-02-26,0.5118622,-1
142,2017-02-24,0.56396097,1
143,2019-11-29,0.5549833,1
144,2021-09-22,0.5090578,-1
145,2016-01-04,0.53088397,-1
146,2016-06-24,0.54390526,1
147,2024-04-22,0.5459826,-1
148,2019-09-23,0.50564015,-1
149,2020-10-26,0.5451134,-1
150,2022-08-02,0.53840387,1
151,2017-06-08,0.52539855,1
152,2018-09-04,0.52174807,1
153,2022-02-08,0.524688,-1
154,2022-03-15,0.4907709,1
155,2021-05-06,0.5471253,-1
156,2020-06-26,0.53399426,1
157,2021-02-26,0.521106,-1
158,2015-11-10,0.50919354,1
159,2023-11-14,0.5370882,1
160,2019-08-19,0.50836354,-1
161,2023-10-11,0.56459355,-1
162,2023-04-03,0.55226344,-1
163,2017-10-24,0.5425922,1
164,2017-07-13,0.5216106,1
165,2022-09-06,0.5213632,-1
166,2022-12-16,0.540281,1
167,2020-11-11,0.5407989,1
168,2022-06-28,0.55051756,1
169,2016-07-13,0.50387526,1
170,2018-12-17,0.52181876,-1
171,2022-11-11,0.55942243,-1
172,2020-02-10,0.51205134,1
173,2021-10-08,0.5427394,1
174,2023-06-29,0.5563305,-1
175,2018-06-08,0.5411078,-1
176,2021-01-22,0.50732803,-1
177,2019-02-08,0.5074549,1
178,2021-06-10,0.53999954,-1
179,2020-10-08,0.5262567,1
180,2021-05-24,0.5283935,1
181,2017-03-30,0.54563403,-1
182,2021-03-16,0.5066806,-1
183,2019-10-25,0.5676734,1
184,2019-10-09,0.5378448,1
185,2023-12-01,0.55366325,1
186,2022-02-25,0.56719285,-1
187,2016-07-29,0.5139054,1
