,Date,Prob,Label
147,2018-02-07,0.47237235,1
148,2023-08-21,0.48045635,1
149,2019-01-04,0.50380355,1
150,2019-08-01,0.47515282,-1
151,2020-04-20,0.47297037,1
152,2019-11-12,0.48144242,1
153,2017-01-03,0.48333904,1
154,2021-03-16,0.4577913,-1
155,2020-02-27,0.47488025,1
156,2020-06-10,0.55919147,1
157,2023-04-03,0.45814714,-1
158,2018-12-17,0.47861248,-1
159,2019-08-19,0.45851278,-1
160,2016-05-20,0.47113544,1
161,2020-06-26,0.5697141,1
162,2017-06-08,0.4967051,1
163,2018-05-22,0.4921381,-1
164,2018-03-14,0.5093552,-1
165,2016-11-28,0.5035753,1
166,2017-03-14,0.48128164,-1
167,2019-10-09,0.49608105,1
168,2016-05-04,0.55481577,1
169,2017-12-14,0.491122,1
170,2020-11-30,0.48152503,1
171,2015-11-10,0.4923038,1
172,2019-04-18,0.50934476,1
173,2021-02-09,0.4933502,1
174,2015-06-25,0.45239818,-1
175,2023-02-09,0.43825427,-1
176,2019-04-02,0.46468174,1
177,2016-07-13,0.46983406,1
178,2017-08-16,0.47966263,1
179,2016-04-18,0.49942023,-1
180,2020-09-22,0.51758057,1
181,2020-02-10,0.48399183,1
182,2021-04-20,0.444639,1
183,2021-01-05,0.47264475,1
184,2021-04-01,0.45701352,1
185,2018-11-28,0.46579942,-1
186,2018-06-08,0.54069215,-1
187,2020-05-22,0.5199689,1
